season,gw,evaluation_status,player_id,web_name,position,now_cost,in_b0_xi,in_v1_xi,in_b0_squad,in_v1_squad,is_v1_captain,is_b0_captain,actual_points,v1_mu,b0_mu,v1_horizon_u,v1_p_start,horizon_flag,minutes_flag,fixture_flag,price_value_flag,captain_flag,projection_rank_flag
2023-24,2,flagged,20,Saliba,DEF,51,1,0,1,0,0,0,8.0,0.6812,7.0,3.4055,0.18,0,0,0,0,0,1
2023-24,2,flagged,31,Zinchenko,DEF,50,0,1,0,1,0,0,1.0,2.6188,1.0,13.4624,0.82,1,0,0,1,0,0
2023-24,2,flagged,34,Bailey,MID,55,1,0,1,0,0,0,14.0,1.578,7.5,7.0334,0.45,0,0,0,0,0,1
2023-24,2,flagged,108,Mbeumo,MID,65,1,0,1,0,0,1,16.0,1.7008,11.5,8.67,0.45,0,0,0,0,1,1
2023-24,2,flagged,117,Toney,FWD,80,0,1,0,1,0,0,0.0,3.6436,0.0,18.1768,0.9,1,0,0,0,0,0
2023-24,2,flagged,119,Wissa,FWD,60,1,0,1,0,0,0,11.0,1.3792,10.0,6.816,0.45,0,0,0,0,0,1
2023-24,2,flagged,236,Olise,MID,60,0,1,0,1,0,0,0.0,3.392,0.0,15.2617,0.9,1,0,0,0,0,0
2023-24,2,flagged,275,Leno,GKP,45,1,0,1,0,0,0,2.0,0.2456,7.0,1.2291,0.04,0,0,0,0,0,1
2023-24,2,flagged,303,Luis Díaz,MID,76,1,0,1,0,0,0,7.0,2.8972,8.0,12.9447,0.72,0,0,0,0,0,1
2023-24,2,flagged,354,Grealish,MID,74,0,1,0,1,0,0,3.0,3.4672,2.0,15.5469,0.82,1,0,0,0,0,0
2023-24,2,flagged,355,Haaland,FWD,140,1,1,1,1,1,0,2.0,4.2068,8.0,18.378,0.72,0,0,0,0,1,0
2023-24,2,flagged,365,Rodrigo,MID,56,1,0,1,0,0,0,3.0,1.5832,8.5,7.2667,0.45,0,0,0,0,0,1
2023-24,2,flagged,368,Stones,DEF,54,0,1,0,1,0,0,0.0,2.604,0.0,11.5036,0.68,1,0,0,1,0,0
2023-24,2,flagged,373,B.Fernandes,MID,85,0,1,0,1,0,0,1.0,3.1376,2.5,15.9031,0.72,1,0,0,0,0,1
2023-24,2,flagged,377,Dalot,DEF,50,0,1,0,1,0,0,1.0,2.8308,1.0,14.4235,0.82,1,0,0,1,0,0
2023-24,2,flagged,395,R.Varane,DEF,50,1,0,1,0,0,0,1.0,0.7048,8.0,3.5765,0.18,0,0,0,0,0,1
2023-24,2,flagged,401,Wan-Bissaka,DEF,45,1,0,1,0,0,0,1.0,0.4872,7.0,2.3693,0.1,0,0,0,0,0,1
2023-24,2,flagged,437,Awoniyi,FWD,65,1,0,1,0,0,0,7.0,1.5824,7.5,7.0417,0.45,0,0,0,0,0,1
2023-24,2,flagged,482,Foderingham,GKP,45,0,1,0,1,0,0,1.0,3.8628,2.0,18.9724,0.88,1,0,0,1,0,1
2023-24,2,flagged,516,Son,MID,90,0,1,0,1,0,0,3.0,3.5932,2.0,16.1144,0.72,1,0,0,0,0,0
2023-24,2,flagged,664,Ward-Prowse,MID,60,0,1,0,1,0,0,9.0,3.3828,2.2,14.928,0.9,1,0,0,0,0,0
2023-24,3,clean,8,G.Jesus,FWD,79,0,1,0,1,0,0,1.0,3.2336,0.8,15.0659,0.82,1,0,0,0,0,0
2023-24,3,clean,108,Mbeumo,MID,67,1,0,1,0,0,0,2.0,2.2984,8.3,9.925,0.45,0,0,0,0,0,0
2023-24,3,clean,117,Toney,FWD,79,0,1,0,1,0,0,0.0,4.0872,0.0,18.5986,0.9,1,0,0,0,0,0
2023-24,3,clean,119,Wissa,FWD,61,1,0,1,0,0,0,2.0,1.594,7.3,7.2003,0.45,0,0,0,0,0,1
2023-24,3,clean,198,Cucurella,DEF,50,0,1,0,1,0,0,0.0,2.0292,0.5,8.866,0.68,1,0,0,1,0,1
2023-24,3,clean,216,Sterling,MID,70,1,0,1,0,0,0,19.0,2.5708,8.2,11.5451,0.72,0,0,0,0,0,1
2023-24,3,clean,220,Andersen,DEF,45,1,0,1,0,0,0,11.0,0.4904,7.3,2.2945,0.1,0,0,0,0,0,1
2023-24,3,clean,236,Olise,MID,59,0,1,0,1,0,0,0.0,3.1276,0.0,15.0775,0.9,1,0,0,0,0,0
2023-24,3,clean,259,McNeil,MID,54,0,1,0,1,0,0,0.0,3.152,0.0,14.2657,0.82,1,0,0,1,0,0
2023-24,3,clean,290,Alexander-Arnold,DEF,80,0,1,0,1,0,0,1.0,2.3032,1.3,11.6386,0.72,1,0,0,0,0,1
2023-24,3,clean,308,Salah,MID,125,0,1,0,1,0,0,5.0,3.4764,5.0,17.7302,0.72,1,0,0,0,0,0
2023-24,3,clean,355,Haaland,FWD,140,1,0,1,0,0,0,4.0,3.5316,7.8,17.7529,0.72,0,0,0,0,0,1
2023-24,3,clean,365,Rodrigo,MID,56,1,0,1,0,0,1,10.0,1.4048,10.2,6.9237,0.45,0,0,0,0,1,1
2023-24,3,clean,368,Stones,DEF,53,0,1,0,1,0,0,0.0,2.2564,0.0,11.3161,0.68,1,0,0,1,0,0
2023-24,3,clean,373,B.Fernandes,MID,85,0,1,0,1,0,0,12.0,3.7304,5.8,16.7906,0.72,1,0,0,0,0,0
2023-24,3,clean,511,Romero,DEF,45,1,0,1,0,0,0,7.0,0.4516,6.7,2.3451,0.1,0,0,0,0,0,1
2023-24,3,clean,516,Son,MID,90,0,1,0,1,0,0,3.0,3.292,2.7,15.5928,0.72,1,0,0,0,0,0
2023-24,3,clean,520,Vicario,GKP,50,1,0,1,0,0,0,7.0,3.2996,6.3,16.0251,0.88,0,0,0,0,0,1
2023-24,3,clean,526,Bowen,MID,70,1,0,1,0,0,0,12.0,2.3032,7.7,11.5427,0.72,0,0,0,0,0,1
2023-24,3,clean,599,Diaby,MID,66,1,0,1,0,0,0,12.0,1.6036,7.8,7.844,0.45,0,0,0,0,0,1
2023-24,3,clean,611,Disasi,DEF,51,1,0,1,0,0,0,6.0,0.7836,6.2,3.5886,0.18,0,0,0,0,0,1
2023-24,3,clean,614,Kaminski,GKP,45,0,1,0,1,1,0,2.0,4.1404,2.0,23.3342,0.88,1,0,0,1,1,0
2023-24,4,clean,108,Mbeumo,MID,68,1,0,1,0,0,0,8.0,1.4964,8.2,6.6335,0.28,0,0,0,0,0,1
2023-24,4,clean,117,Toney,FWD,79,0,1,0,1,1,0,0.0,4.1492,0.0,18.35,0.9,1,0,0,0,1,0
2023-24,4,clean,195,Chilwell,DEF,58,0,1,0,1,0,0,1.0,1.3428,3.8,5.5002,0.28,1,1,0,0,0,0
2023-24,4,clean,198,Cucurella,DEF,49,0,1,0,1,0,0,0.0,2.0416,0.0,8.9324,0.68,1,0,0,1,0,0
2023-24,4,clean,220,Andersen,DEF,46,1,0,1,0,0,0,1.0,1.0228,5.8,4.6088,0.28,0,0,0,0,0,0
2023-24,4,clean,236,Olise,MID,59,0,1,0,1,0,0,0.0,3.4144,0.0,15.296,0.9,1,0,0,0,0,0
2023-24,4,clean,259,McNeil,MID,54,0,1,0,1,0,0,1.0,2.8728,0.3,13.9,0.82,1,0,0,1,0,0
2023-24,4,clean,294,Diogo J.,MID,80,0,1,0,1,0,0,1.0,2.9332,5.0,13.0736,0.72,1,0,0,0,0,0
2023-24,4,clean,343,J.Alvarez,FWD,66,1,0,1,0,0,0,14.0,1.178,8.0,5.1656,0.28,0,0,0,0,0,1
2023-24,4,clean,349,De Bruyne,MID,103,0,1,0,1,0,0,0.0,3.6052,0.0,16.0202,0.72,1,0,0,0,0,0
2023-24,4,clean,353,Foden,MID,76,0,1,0,1,0,0,5.0,2.874,6.2,12.6895,0.72,1,0,0,0,0,0
2023-24,4,clean,355,Haaland,FWD,140,1,0,1,0,0,1,20.0,2.1516,10.8,9.0965,0.28,0,0,0,0,1,1
2023-24,4,clean,365,Rodrigo,MID,57,1,0,1,0,0,0,1.0,1.1312,7.8,4.9738,0.28,0,0,0,0,0,0
2023-24,4,clean,368,Stones,DEF,53,0,1,0,1,0,0,0.0,2.6504,0.8,11.4591,0.68,1,0,0,1,0,1
2023-24,4,clean,433,Wilson,FWD,79,0,1,0,1,0,0,6.0,2.7344,3.7,13.5567,0.72,1,0,0,0,0,0
2023-24,4,clean,504,Maddison,MID,77,1,0,1,0,0,0,7.0,1.3508,7.7,6.6173,0.28,0,0,0,0,0,1
2023-24,4,clean,511,Romero,DEF,46,1,0,1,0,0,0,7.0,0.9668,7.3,4.6955,0.28,0,0,0,0,0,1
2023-24,4,clean,520,Vicario,GKP,51,1,0,1,0,0,0,2.0,3.0848,5.7,15.5731,0.88,0,0,0,0,0,0
2023-24,4,clean,526,Bowen,MID,71,1,0,1,0,0,0,7.0,1.1676,8.0,5.9667,0.28,0,0,0,0,0,1
2023-24,4,clean,611,Disasi,DEF,51,1,0,1,0,0,0,2.0,1.0528,4.8,4.6889,0.28,0,0,0,0,0,1
2023-24,4,clean,614,Kaminski,GKP,45,0,1,0,1,0,0,1.0,4.062,1.5,21.2901,0.88,1,0,0,1,0,1
2023-24,4,clean,664,Ward-Prowse,MID,60,1,0,1,0,0,0,7.0,1.9464,7.8,9.4528,0.45,0,0,0,0,0,1
2023-24,5,clean,8,G.Jesus,FWD,79,0,1,0,1,0,0,1.0,2.4644,2.5,11.952,0.72,1,0,0,0,0,0
2023-24,5,clean,32,Alex Moreno,DEF,50,0,1,0,1,0,0,0.0,1.176,0.0,6.9324,0.24,1,1,0,1,0,0
2023-24,5,clean,113,Raya,GKP,48,0,1,0,1,0,0,8.0,3.5228,2.5,17.6162,0.9,1,0,0,1,0,0
2023-24,5,clean,117,Toney,FWD,79,0,1,0,1,1,0,0.0,3.7784,0.0,18.1875,0.9,1,0,0,0,1,0
2023-24,5,clean,134,Gross,MID,63,1,0,1,0,0,0,10.0,1.156,7.2,5.5687,0.28,0,0,0,0,0,1
2023-24,5,clean,145,Sanchez,GKP,45,1,0,1,0,0,0,10.0,0.1008,6.0,0.6024,0.02,0,0,0,0,0,1
2023-24,5,clean,198,Cucurella,DEF,49,0,1,0,1,0,0,0.0,1.726,0.0,8.7732,0.68,1,0,0,1,0,0
2023-24,5,clean,203,Gusto,DEF,42,1,0,1,0,0,0,6.0,0.7156,7.3,3.677,0.22,0,0,0,0,0,1
2023-24,5,clean,216,Sterling,MID,72,1,0,1,0,0,0,2.0,1.2824,7.7,5.9374,0.28,0,0,0,0,0,1
2023-24,5,clean,236,Olise,MID,59,0,1,0,1,0,0,0.0,3.1316,0.0,15.1135,0.9,1,0,0,0,0,0
2023-24,5,clean,294,Diogo J.,MID,79,0,1,0,1,0,0,1.0,2.6448,2.5,12.9318,0.72,1,0,0,0,0,1
2023-24,5,clean,307,Robertson,DEF,65,1,0,1,0,0,0,11.0,0.9732,6.8,4.8892,0.28,0,0,0,0,0,1
2023-24,5,clean,308,Salah,MID,125,1,0,1,0,0,0,10.0,1.6476,8.2,8.2911,0.28,0,0,0,0,0,1
2023-24,5,clean,343,J.Alvarez,FWD,67,1,0,1,0,0,0,9.0,1.1588,9.3,5.3349,0.28,0,0,0,0,0,1
2023-24,5,clean,349,De Bruyne,MID,102,0,1,0,1,0,0,0.0,3.1712,0.0,15.3421,0.72,1,0,0,0,0,0
2023-24,5,clean,354,Grealish,MID,73,0,1,0,1,0,0,0.0,2.4032,0.0,11.7415,0.72,1,0,0,0,0,0
2023-24,5,clean,355,Haaland,FWD,141,1,0,1,0,0,1,6.0,1.89,11.0,9.1543,0.28,0,0,0,0,1,1
2023-24,5,clean,368,Stones,DEF,53,0,1,0,1,0,0,0.0,2.278,0.0,11.2091,0.68,1,0,0,1,0,0
2023-24,5,clean,433,Wilson,FWD,78,0,1,0,1,0,0,5.0,3.1508,4.5,13.8433,0.72,1,0,0,0,0,0
2023-24,5,clean,439,Boly,DEF,45,1,0,1,0,0,0,0.0,0.9184,5.8,3.9354,0.22,0,0,0,0,0,0
2023-24,5,clean,516,Son,MID,91,1,0,1,0,0,0,2.0,1.7524,8.8,7.7993,0.28,0,0,0,0,0,1
2023-24,5,clean,567,Neto,MID,55,1,0,1,0,0,0,5.0,1.2144,6.8,5.5304,0.28,0,0,0,0,0,1
2023-24,6,clean,19,Saka,MID,87,1,0,1,0,0,0,13.0,1.2376,8.3,6.8153,0.14,0,0,0,0,0,1
2023-24,6,clean,117,Toney,FWD,79,0,1,0,1,0,0,0.0,4.0356,0.0,18.3257,0.9,1,0,0,0,0,0
2023-24,6,clean,145,Sanchez,GKP,46,1,0,1,0,0,0,4.0,0.262,5.3,1.4624,0.04,0,0,0,0,0,1
2023-24,6,clean,198,Cucurella,DEF,48,0,1,0,1,0,0,0.0,2.1148,0.0,8.892,0.68,1,0,0,1,0,0
2023-24,6,clean,236,Olise,MID,58,0,1,0,1,0,0,0.0,3.3992,0.0,15.2614,0.9,1,0,0,0,0,0
2023-24,6,clean,275,Leno,GKP,46,0,1,1,1,1,0,10.0,4.182,5.2,20.3997,0.88,1,0,0,1,1,0
2023-24,6,clean,293,Darwin,FWD,74,0,1,0,1,0,0,6.0,2.8128,7.0,12.1379,0.72,1,0,0,0,0,0
2023-24,6,clean,307,Robertson,DEF,66,0,1,0,1,0,0,2.0,1.3528,5.7,6.0461,0.28,1,1,0,0,0,0
2023-24,6,clean,308,Salah,MID,125,1,0,1,0,0,0,10.0,1.8432,8.7,8.3056,0.28,0,0,0,0,0,1
2023-24,6,clean,343,J.Alvarez,FWD,69,1,0,1,0,0,0,1.0,1.2348,7.5,5.5142,0.28,0,0,0,0,0,0
2023-24,6,clean,349,De Bruyne,MID,102,0,1,0,1,0,0,0.0,3.6896,0.0,16.0987,0.72,1,0,0,0,0,0
2023-24,6,clean,354,Grealish,MID,73,0,1,0,1,0,0,0.0,2.6288,2.1,11.9184,0.72,1,0,0,0,0,1
2023-24,6,clean,355,Haaland,FWD,141,1,0,1,0,0,1,6.0,2.314,10.0,9.6638,0.28,0,0,0,0,1,1
2023-24,6,clean,368,Stones,DEF,53,0,1,0,1,0,0,0.0,2.656,0.0,11.5202,0.68,1,0,0,1,0,0
2023-24,6,clean,407,Burn,DEF,45,1,0,1,0,0,0,12.0,0.7388,5.8,3.5901,0.22,0,0,0,0,0,1
2023-24,6,clean,412,Gordon,MID,55,1,0,1,0,0,0,12.0,0.6764,8.0,4.2018,0.14,0,0,0,0,0,1
2023-24,6,clean,430,Trippier,DEF,65,1,0,1,0,0,0,18.0,1.036,7.8,5.3759,0.28,0,0,0,0,0,1
2023-24,6,clean,433,Wilson,FWD,78,0,1,0,1,0,0,6.0,3.0508,5.5,14.3601,0.72,1,0,0,0,0,0
2023-24,6,clean,516,Son,MID,91,1,0,1,0,0,0,14.0,1.5816,9.3,7.5892,0.28,0,0,0,0,0,1
2023-24,6,clean,567,Neto,MID,55,1,0,1,0,0,0,9.0,1.2176,8.3,6.0399,0.28,0,0,0,0,0,1
2023-24,6,clean,673,Adams,MID,50,0,1,0,1,0,0,0.0,1.8808,0.0,8.7939,0.82,1,0,0,1,0,0
2023-24,6,clean,688,Castagne,DEF,45,1,0,1,0,0,0,6.0,0.4688,5.0,2.3698,0.1,0,0,0,0,0,1
2023-24,7,flagged,14,Ødegaard,MID,85,1,0,1,0,0,0,17.0,1.3232,7.5,6.7646,0.28,0,0,0,0,0,1
2023-24,7,flagged,19,Saka,MID,87,1,0,1,0,0,0,9.0,1.0724,7.4,7.0268,0.14,0,0,0,0,0,1
2023-24,7,flagged,29,White,DEF,55,1,0,1,0,0,0,14.0,1.0624,8.8,5.2825,0.28,0,0,0,0,0,1
2023-24,7,flagged,60,Watkins,FWD,79,1,0,1,0,0,0,23.0,1.4092,12.3,6.5125,0.28,0,0,0,0,0,1
2023-24,7,flagged,117,Toney,FWD,79,0,1,0,1,0,0,0.0,3.78,0.0,18.1635,0.9,1,0,0,0,0,0
2023-24,7,flagged,145,Sanchez,GKP,46,1,0,1,0,0,0,7.0,0.2004,7.0,1.434,0.04,0,0,0,0,0,1
2023-24,7,flagged,198,Cucurella,DEF,48,0,1,0,1,0,0,5.0,1.7292,1.7,8.7186,0.68,1,0,0,1,0,0
2023-24,7,flagged,236,Olise,MID,58,0,1,0,1,0,0,0.0,3.0992,0.0,15.0859,0.9,1,0,0,0,0,0
2023-24,7,flagged,275,Leno,GKP,47,0,1,1,1,1,0,1.0,4.5668,5.7,20.2422,0.88,1,0,0,1,1,0
2023-24,7,flagged,293,Darwin,FWD,74,0,1,0,1,0,0,0.0,2.6496,2.8,12.4762,0.72,1,0,0,0,0,0
2023-24,7,flagged,308,Salah,MID,125,1,0,1,1,0,0,1.0,1.932,7.5,9.8318,0.28,0,0,0,0,0,0
2023-24,7,flagged,326,Morris,FWD,56,1,0,1,0,0,0,10.0,2.6428,9.9,7.2065,0.28,0,0,1,0,0,1
2023-24,7,flagged,349,De Bruyne,MID,102,0,1,0,1,0,0,0.0,3.1496,0.0,15.476,0.72,1,0,0,0,0,0
2023-24,7,flagged,354,Grealish,MID,73,0,1,0,1,0,0,1.0,2.4244,1.3,11.737,0.72,1,0,0,0,0,1
2023-24,7,flagged,368,Stones,DEF,53,0,1,0,1,0,0,0.0,2.248,0.0,11.1314,0.68,1,0,0,1,0,0
2023-24,7,flagged,412,Gordon,MID,56,1,0,1,0,0,0,5.0,0.7964,8.3,4.8215,0.14,0,0,0,0,0,1
2023-24,7,flagged,427,Schär,DEF,51,1,0,1,0,0,0,7.0,1.054,7.7,4.581,0.28,0,0,0,0,0,1
2023-24,7,flagged,430,Trippier,DEF,67,1,1,1,1,0,1,12.0,1.4068,13.7,6.1701,0.28,0,1,0,0,1,0
2023-24,7,flagged,433,Wilson,FWD,78,0,1,0,1,0,0,0.0,3.3168,3.5,14.8916,0.72,1,0,0,0,0,0
2023-24,7,flagged,492,Bentancur,MID,54,0,1,0,1,0,0,0.0,1.9648,0.0,8.957,0.68,1,0,0,1,0,0
2023-24,7,flagged,528,Coufal,DEF,45,1,0,1,0,0,0,12.0,0.8748,7.2,3.961,0.22,0,0,0,0,0,1
2023-24,8,clean,29,White,DEF,55,1,0,1,0,0,0,9.0,1.3108,8.5,5.7447,0.28,0,0,0,0,0,1
2023-24,8,clean,60,Watkins,FWD,81,1,0,1,0,0,0,5.0,1.5136,12.3,7.1745,0.28,0,0,0,0,0,1
2023-24,8,clean,106,Jensen,MID,54,1,0,1,0,0,0,10.0,1.2196,7.8,5.9102,0.28,0,0,0,0,0,1
2023-24,8,clean,117,Toney,FWD,79,0,1,0,1,0,0,0.0,3.7908,0.0,18.4257,0.9,1,0,0,0,0,0
2023-24,8,clean,145,Sanchez,GKP,46,1,0,1,0,0,0,2.0,0.236,4.8,1.41,0.04,0,0,0,0,0,1
2023-24,8,clean,220,Andersen,DEF,48,1,1,1,1,0,0,6.0,1.4504,9.0,6.3377,0.28,0,1,0,0,0,0
2023-24,8,clean,228,Guéhi,DEF,45,1,0,1,0,0,0,9.0,0.9332,8.0,4.3479,0.22,0,0,0,0,0,1
2023-24,8,clean,236,Olise,MID,58,0,1,0,1,0,0,0.0,3.3316,0.0,15.0914,0.9,1,0,0,0,0,0
2023-24,8,clean,265,Tarkowski,DEF,45,1,0,1,0,0,0,7.0,1.064,7.3,4.4243,0.22,0,0,0,0,0,1
2023-24,8,clean,275,Leno,GKP,47,0,1,1,1,1,0,2.0,4.3832,4.8,19.5049,0.88,1,0,0,1,1,0
2023-24,8,clean,293,Darwin,FWD,74,0,1,0,1,0,0,5.0,2.5552,4.2,12.5801,0.72,1,0,0,0,0,0
2023-24,8,clean,308,Salah,MID,126,1,1,1,1,0,0,15.0,1.9472,9.2,9.3075,0.28,0,1,0,0,0,0
2023-24,8,clean,349,De Bruyne,MID,102,0,1,0,1,0,0,0.0,3.328,0.0,15.927,0.72,1,0,0,0,0,0
2023-24,8,clean,354,Grealish,MID,73,0,1,0,1,0,0,0.0,2.4596,0.8,12.0168,0.72,1,0,0,0,0,1
2023-24,8,clean,368,Stones,DEF,53,0,1,0,1,0,0,1.0,2.2972,0.2,11.3215,0.68,1,0,0,1,0,0
2023-24,8,clean,415,Isak,FWD,75,1,0,1,0,0,0,13.0,1.2128,8.5,5.849,0.28,0,0,0,0,0,1
2023-24,8,clean,430,Trippier,DEF,68,1,1,1,1,0,1,6.0,1.2972,12.5,6.5885,0.28,0,1,0,0,1,0
2023-24,8,clean,433,Wilson,FWD,78,0,1,0,1,0,0,1.0,3.0404,1.4,14.8815,0.72,1,0,0,0,0,1
2023-24,8,clean,516,Son,MID,94,1,0,1,0,0,0,3.0,1.6792,8.5,8.2001,0.28,0,0,0,0,0,1
2023-24,9,clean,14,Ødegaard,MID,85,1,0,1,0,0,0,2.0,2.2796,7.8,11.4237,0.48,0,0,0,0,0,0
2023-24,9,clean,29,White,DEF,56,1,0,1,1,0,0,0.0,1.8804,8.2,9.6018,0.48,0,0,0,0,0,0
2023-24,9,clean,43,Douglas Luiz,MID,54,1,0,1,0,0,0,15.0,1.93,8.3,8.8539,0.48,0,0,0,0,0,1
2023-24,9,clean,60,Watkins,FWD,82,1,0,1,0,0,1,11.0,2.492,13.0,10.9781,0.48,0,0,0,0,1,1
2023-24,9,clean,108,Mbeumo,MID,67,0,1,0,1,0,0,14.0,2.5232,6.5,11.4132,0.48,1,1,0,0,0,0
2023-24,9,clean,117,Toney,FWD,79,0,1,0,1,1,0,0.0,4.1984,0.0,18.6799,0.9,1,0,0,0,1,0
2023-24,9,clean,197,Colwill,DEF,46,0,1,0,1,0,0,1.0,1.972,4.5,8.7818,0.48,1,1,0,1,0,0
2023-24,9,clean,220,Andersen,DEF,49,0,1,1,1,0,0,0.0,2.0428,6.5,9.9806,0.48,1,1,0,1,0,0
2023-24,9,clean,236,Olise,MID,58,0,1,0,1,0,0,0.0,3.1128,0.0,14.8745,0.9,1,0,0,0,0,0
2023-24,9,clean,308,Salah,MID,127,1,1,1,1,0,0,16.0,3.47,11.2,16.1705,0.48,0,1,0,0,0,0
2023-24,9,clean,343,J.Alvarez,FWD,71,1,0,1,0,0,0,9.0,2.2792,7.3,10.3765,0.48,0,0,0,0,0,1
2023-24,9,clean,349,De Bruyne,MID,102,0,1,0,1,0,0,0.0,3.6428,0.0,16.0309,0.72,1,0,0,0,0,0
2023-24,9,clean,354,Grealish,MID,73,0,1,0,1,0,0,0.0,2.7244,1.3,12.2206,0.72,1,0,0,0,0,1
2023-24,9,clean,392,McTominay,MID,48,1,0,1,0,0,0,7.0,0.6592,8.0,3.1541,0.18,0,0,0,0,0,1
2023-24,9,clean,430,Trippier,DEF,69,1,1,1,1,0,0,10.0,2.3276,9.8,10.3948,0.48,0,1,0,0,0,0
2023-24,9,clean,433,Wilson,FWD,78,0,1,0,1,0,0,6.0,3.32,2.8,15.246,0.72,1,0,0,0,0,0
2023-24,9,clean,482,Foderingham,GKP,45,0,1,0,1,0,0,2.0,3.9568,0.7,17.9013,0.88,1,0,0,1,0,0
2023-24,9,clean,516,Son,MID,95,1,0,1,0,0,0,14.0,2.9748,8.0,12.9877,0.48,0,0,0,0,0,1
2023-24,9,clean,520,Vicario,GKP,52,1,0,1,0,0,0,6.0,3.7116,5.3,16.4824,0.88,0,0,0,0,0,1
2023-24,9,clean,639,Van de Ven,DEF,46,1,0,1,0,0,0,6.0,1.8988,7.7,8.1426,0.48,0,0,0,0,0,1
2023-24,10,clean,13,Nketiah,FWD,55,1,0,1,0,0,0,17.0,1.1124,7.3,4.9901,0.28,0,0,0,0,0,1
2023-24,10,clean,29,White,DEF,56,0,1,0,1,0,0,6.0,2.1332,6.0,9.2189,0.48,1,1,0,0,0,0
2023-24,10,clean,43,Douglas Luiz,MID,55,1,0,1,0,0,0,7.0,2.2196,8.5,10.0578,0.48,0,0,0,0,0,1
2023-24,10,clean,108,Mbeumo,MID,67,1,1,1,1,0,0,13.0,2.542,9.7,12.4214,0.48,0,1,0,0,0,0
2023-24,10,clean,112,Pinnock,DEF,45,1,0,1,0,0,0,15.0,0.8312,7.7,4.1695,0.22,0,0,0,0,0,1
2023-24,10,clean,117,Toney,FWD,79,0,1,0,1,0,0,0.0,3.7572,0.0,18.2854,0.9,1,0,0,0,0,0
2023-24,10,clean,119,Wissa,FWD,59,0,1,0,1,0,0,2.0,2.1128,5.0,9.9725,0.48,1,1,0,0,0,0
2023-24,10,clean,220,Andersen,DEF,49,0,1,0,1,0,0,3.0,2.3344,3.0,10.0431,0.48,1,1,0,1,0,0
2023-24,10,clean,236,Olise,MID,58,0,1,0,1,0,0,0.0,3.3952,0.0,15.278,0.9,1,0,0,0,0,0
2023-24,10,clean,275,Leno,GKP,47,0,1,0,1,1,0,3.0,3.8236,2.3,18.6592,0.88,1,0,0,1,1,0
