season,e024_gate,ctrl_mae60,treat_mae60,mae60_ok,ctrl_rmse60,treat_rmse60,ctrl_bias60,treat_bias60,ctrl_spearman60,treat_spearman60,n60,n_mu_delta,n_proj,identity_null,phase1_ok
2022-23,FAIL,2.419845663434719,2.411150112896799,True,3.6711505136824303,3.657431524745785,-1.7257433922167618,-1.7233956700757074,0.22348097246906962,0.23820015017876475,7529,20792,28786,False,True
2023-24,PASS,2.3612144923758636,2.3462828619835787,True,3.6126757502630253,3.5897481534499667,-1.400620513488857,-1.3907309787566793,0.23378556770463965,0.25576590597888116,7673,22130,32870,False,True
2024-25,PASS,2.264851821234823,2.2511039008008265,True,3.4427164696749153,3.4218947326915714,-1.3922705760785328,-1.3838727977266856,0.2346449480192466,0.2545228701653936,7742,22545,30552,False,True
2025-26,FAIL,2.4706420263634015,2.46109273714138,True,3.6283693555514698,3.612783490891748,-1.6145455673300595,-1.607907728095115,0.1402034219283376,0.15694144301797908,7738,22364,31958,False,True
