season,gw,player_id,web_name,mu0,ep_next,mu1,blended,identity_reason
2023-24,2,18,Rúnarsson,0.164,1.5,0.6316,1,
2023-24,2,19,Saka,3.2344,3.4,3.29236,1,
2023-24,2,20,Saliba,0.6696,2.9,1.45024,1,
2023-24,2,22,Smith Rowe,1.41,2.6,1.8265,1,
2023-24,2,24,Tierney,0.742,2.5,1.3573,1,
2023-24,2,25,Tomiyasu,0.5024,2.5,1.20156,1,
2023-24,2,26,Trossard,1.7348,2.9,2.14262,1,
2023-24,2,29,White,1.3932,3.1,1.99058,1,
2023-24,2,30,Xhaka,0.0,0.0,0.0,1,
2023-24,2,31,Zinchenko,2.618,2.8,2.6817,1,
2023-24,2,113,Raya,3.3164,3.7,3.45066,1,
2023-24,2,540,Rice,1.4804,2.6,1.87226,1,
2023-24,2,578,Nelson,0.75,2.1,1.2225,1,
2023-24,2,585,J.Timber,0.0,0.0,0.0,1,
2023-24,2,646,Hein,0.1616,1.5,0.63004,1,
2023-24,2,32,Alex Moreno,0.0,0.0,0.0,1,
2023-24,2,34,Bailey,1.4936,2.1,1.70584,1,
2023-24,2,35,Buendia,0.0,0.0,0.0,1,
2023-24,2,36,Cash,0.574,2.0,1.0731,1,
2023-24,2,37,Chambers,0.8936,1.0,0.93084,1,
2023-24,2,38,Coutinho,1.6708,2.2,1.85602,1,
2023-24,2,39,Davis,0.6692,1.4,0.92498,1,
2023-24,2,40,Dendoncker,0.0,0.0,0.0,1,
2023-24,2,41,Diego Carlos,0.5296,2.0,1.04424,1,
2023-24,3,1,Balogun,0.4372,0.5,0.45918,1,
2023-24,3,2,Cédric,0.5,0.5,0.5,1,
2023-24,3,3,M.Elneny,0.0,0.0,0.0,1,
2023-24,3,4,Fábio Vieira,1.2216,0.5,0.96904,1,
2023-24,3,5,Gabriel,0.778,1.5,1.0307,1,
2023-24,3,6,Havertz,2.684,2.5,2.6196,1,
2023-24,3,8,G.Jesus,0.0,0.0,0.0,1,
2023-24,3,9,Jorginho,1.5516,1.0,1.35854,1,
2023-24,3,10,Kiwior,0.546,1.0,0.7049,1,
2023-24,3,11,Marquinhos,0.0,0.0,0.0,1,
2023-24,3,12,Martinelli,2.7624,4.5,3.37056,1,
2023-24,3,13,Nketiah,1.5332,7.0,3.44658,1,
2023-24,3,14,Ødegaard,2.9088,7.0,4.34072,1,
2023-24,3,15,Thomas,0.6892,3.0,1.49798,1,
2023-24,3,16,Pepe,0.6844,0.5,0.61986,1,
2023-24,3,17,Ramsdale,0.3436,4.5,1.79834,1,
2023-24,3,18,Rúnarsson,0.0,0.0,0.0,1,
2023-24,3,19,Saka,3.7008,7.0,4.85552,1,
2023-24,3,20,Saliba,0.8108,7.0,2.97702,1,
2023-24,3,22,Smith Rowe,0.7504,0.5,0.66276,1,
2023-24,3,24,Tierney,0.8608,0.5,0.73452,1,
2023-24,3,25,Tomiyasu,0.0,0.0,0.0,1,
2023-24,3,26,Trossard,1.7656,1.0,1.49764,1,
2023-24,3,29,White,1.5536,4.5,2.58484,1,
2023-24,3,30,Xhaka,0.0,0.0,0.0,1,
2023-24,3,31,Zinchenko,0.7128,1.0,0.81332,1,
2023-24,3,113,Raya,3.7656,0.5,2.62264,1,
2023-24,3,540,Rice,1.5724,3.0,2.07206,1,
2023-24,3,578,Nelson,0.706,0.5,0.6339,1,
2023-24,3,585,J.Timber,0.0,0.0,0.0,1,
2023-24,3,646,Hein,0.1612,0.5,0.27978,1,
2023-24,3,32,Alex Moreno,0.0,0.0,0.0,1,
2023-24,3,34,Bailey,1.5296,8.0,3.79424,1,
2023-24,3,35,Buendia,0.0,0.0,0.0,1,
2023-24,3,36,Cash,0.4832,3.0,1.36408,1,
2023-24,3,37,Chambers,0.7176,0.5,0.64144,1,
2023-24,3,38,Coutinho,0.5864,0.4,0.52116,1,
2023-24,3,39,Davis,0.6476,0.5,0.59594,1,
2023-24,3,40,Dendoncker,0.0,0.0,0.0,1,
2023-24,3,41,Diego Carlos,0.478,1.0,0.6607,1,
2023-24,4,1,Balogun,0.0,0.0,0.0,1,
2023-24,4,2,Cédric,0.5116,0.0,0.33254,1,
2023-24,4,3,M.Elneny,0.0,0.0,0.0,1,
2023-24,4,4,Fábio Vieira,0.7652,2.3,1.30238,1,
2023-24,4,5,Gabriel,0.7712,0.7,0.74628,1,
2023-24,4,6,Havertz,1.2688,1.7,1.41972,1,
2023-24,4,8,G.Jesus,2.564,0.3,1.7716,1,
2023-24,4,9,Jorginho,0.7652,0.7,0.74238,1,
2023-24,4,10,Kiwior,0.5144,0.7,0.57936,1,
2023-24,4,11,Marquinhos,0.0,0.0,0.0,1,
2023-24,4,12,Martinelli,1.3996,3.3,2.06474,1,
2023-24,4,13,Nketiah,1.5564,6.0,3.11166,1,
2023-24,4,14,Ødegaard,1.4404,5.0,2.68626,1,
2023-24,4,15,Thomas,0.9476,2.0,1.31594,1,
2023-24,4,16,Pepe,0.6776,0.0,0.44044,1,
2023-24,4,17,Ramsdale,0.3448,3.0,1.27412,1,
2023-24,4,18,Rúnarsson,0.0,0.0,0.0,1,
2023-24,4,19,Saka,1.9192,7.0,3.69748,1,
2023-24,4,20,Saliba,1.0344,4.7,2.31736,1,
2023-24,4,22,Smith Rowe,0.756,0.0,0.4914,1,
2023-24,4,24,Tierney,0.0,0.0,0.0,1,
2023-24,4,25,Tomiyasu,0.502,1.3,0.7813,1,
2023-24,4,26,Trossard,1.7756,0.7,1.39914,1,
2023-24,4,29,White,1.02,3.0,1.713,1,
2023-24,4,30,Xhaka,0.0,0.0,0.0,1,
2023-24,4,31,Zinchenko,0.8256,0.7,0.78164,1,
2023-24,4,113,Raya,3.734,0.0,2.4271,1,
2023-24,4,540,Rice,1.0,2.3,1.455,1,
2023-24,4,578,Nelson,0.7684,0.0,0.49946,1,
2023-24,4,585,J.Timber,0.0,0.0,0.0,1,
2023-24,4,646,Hein,0.1948,0.0,0.12662,1,
2023-24,4,32,Alex Moreno,0.0,0.0,0.0,1,
2023-24,4,34,Bailey,1.462,4.5,2.5253,1,
2023-24,4,35,Buendia,0.0,0.0,0.0,1,
2023-24,4,36,Cash,1.0452,6.8,3.05938,1,
2023-24,4,37,Chambers,0.71,-0.5,0.2865,1,
2023-24,4,38,Coutinho,0.6248,0.0,0.40612,1,
2023-24,4,39,Davis,0.6376,-0.5,0.23944,1,
2023-24,4,40,Dendoncker,0.0,0.0,0.0,1,
2023-24,4,41,Diego Carlos,0.4528,0.5,0.46932,1,
2023-24,5,1,Balogun,0.0,0.0,0.0,1,
2023-24,5,2,Cédric,0.4584,0.5,0.47296,1,
2023-24,5,3,M.Elneny,0.0,0.0,0.0,1,
2023-24,5,4,Fábio Vieira,0.7232,4.2,1.94008,1,
2023-24,5,5,Gabriel,0.6716,1.5,0.96154,1,
2023-24,5,6,Havertz,2.3776,2.2,2.31544,1,
2023-24,5,8,G.Jesus,2.4124,2.8,2.54806,1,
2023-24,5,9,Jorginho,0.7036,1.5,0.98234,1,
2023-24,5,10,Kiwior,0.504,1.2,0.7476,1,
2023-24,5,11,Marquinhos,0.0,0.0,0.0,1,
2023-24,5,12,Martinelli,2.534,3.8,2.9771,1,
2023-24,5,13,Nketiah,2.0704,4.5,2.92076,1,
2023-24,5,14,Ødegaard,2.6744,7.2,4.25836,1,
2023-24,5,15,Thomas,0.0,0.0,0.0,1,
2023-24,5,16,Pepe,0.0,0.0,0.0,1,
2023-24,5,17,Ramsdale,0.294,3.5,1.4161,1,
2023-24,5,18,Rúnarsson,0.0,0.0,0.0,1,
2023-24,5,19,Saka,3.3852,5.5,4.12538,1,
2023-24,5,20,Saliba,1.9604,4.2,2.74426,1,
2023-24,5,22,Smith Rowe,0.6644,0.5,0.60686,1,
2023-24,5,24,Tierney,0.0,0.0,0.0,1,
2023-24,5,25,Tomiyasu,0.4724,1.8,0.93706,1,
2023-24,5,26,Trossard,1.626,0.8,1.3369,1,
2023-24,5,29,White,1.9268,3.8,2.58242,1,
2023-24,5,30,Xhaka,0.0,0.0,0.0,1,
2023-24,5,31,Zinchenko,0.6336,1.8,1.04184,1,
2023-24,5,113,Raya,2.1796,0.5,1.59174,1,
2023-24,5,540,Rice,2.0588,5.5,3.26322,1,
2023-24,5,578,Nelson,0.6416,0.8,0.69704,1,
2023-24,5,585,J.Timber,0.0,0.0,0.0,1,
2023-24,5,646,Hein,0.144,0.5,0.2686,1,
2023-24,5,32,Alex Moreno,2.0244,0.0,1.31586,1,
2023-24,5,34,Bailey,1.556,5.0,2.7614,1,
2023-24,5,35,Buendia,0.0,0.0,0.0,1,
2023-24,5,36,Cash,2.7988,7.3,4.37422,1,
2023-24,5,37,Chambers,0.7884,0.0,0.51246,1,
2023-24,5,38,Coutinho,0.0,0.0,0.0,1,
2023-24,5,39,Davis,0.0,0.0,0.0,1,
2023-24,5,40,Dendoncker,1.3552,0.0,0.88088,1,
2023-24,5,41,Diego Carlos,0.0,0.0,0.0,1,
2023-24,6,1,Balogun,0.0,0.0,0.0,1,
2023-24,6,2,Cédric,0.5108,0.5,0.50702,1,
2023-24,6,3,M.Elneny,0.4524,0.5,0.46906,1,
2023-24,6,4,Fábio Vieira,0.7804,5.2,2.32726,1,
2023-24,6,5,Gabriel,0.7416,2.8,1.46204,1,
2023-24,6,6,Havertz,1.2928,1.8,1.47032,1,
2023-24,6,8,G.Jesus,2.6248,3.2,2.82612,1,
2023-24,6,9,Jorginho,0.7644,1.2,0.91686,1,
2023-24,6,10,Kiwior,0.5336,0.8,0.62684,1,
2023-24,6,11,Marquinhos,0.0,0.0,0.0,1,
2023-24,6,12,Martinelli,1.6096,1.6,1.60624,1,
2023-24,6,13,Nketiah,1.0688,3.5,1.91972,1,
2023-24,6,14,Ødegaard,3.0424,4.5,3.55256,1,
2023-24,6,15,Thomas,0.0,0.0,0.0,1,
2023-24,6,16,Pepe,0.0,0.0,0.0,1,
2023-24,6,17,Ramsdale,2.6136,1.5,2.22384,1,
2023-24,6,18,Rúnarsson,0.0,0.0,0.0,1,
2023-24,6,19,Saka,3.7952,6.5,4.74188,1,
2023-24,6,20,Saliba,2.5716,3.5,2.89654,1,
2023-24,6,22,Smith Rowe,0.7444,0.5,0.65886,1,
2023-24,6,24,Tierney,0.0,0.0,0.0,1,
2023-24,6,25,Tomiyasu,0.5084,1.2,0.75046,1,
2023-24,6,26,Trossard,1.6876,4.5,2.67194,1,
2023-24,6,29,White,2.6488,3.8,3.05172,1,
2023-24,6,30,Xhaka,0.0,0.0,0.0,1,
2023-24,6,31,Zinchenko,0.7744,3.8,1.83336,1,
2023-24,6,113,Raya,0.3056,3.2,1.31864,1,
2023-24,6,540,Rice,2.6836,5.5,3.66934,1,
2023-24,6,578,Nelson,0.6936,0.8,0.73084,1,
2023-24,6,585,J.Timber,0.0,0.0,0.0,1,
2023-24,6,646,Hein,0.1988,0.5,0.30422,1,
2023-24,6,32,Alex Moreno,1.7404,0.0,1.13126,1,
2023-24,6,34,Bailey,1.566,2.0,1.7179,1,
2023-24,6,35,Buendia,0.0,0.0,0.0,1,
2023-24,6,36,Cash,2.4508,5.7,3.58802,1,
2023-24,6,37,Chambers,0.7304,0.0,0.47476,1,
2023-24,6,38,Coutinho,0.0,0.0,0.0,1,
2023-24,6,39,Davis,0.0,0.0,0.0,1,
2023-24,6,40,Dendoncker,0.6912,0.3,0.55428,1,
2023-24,6,41,Diego Carlos,0.0,0.0,0.0,1,
2023-24,7,1,Balogun,0.0,0.0,0.0,1,
2023-24,7,2,Cédric,0.448,0.5,0.4662,1,
2023-24,7,3,M.Elneny,0.456,0.5,0.4714,1,
2023-24,7,4,Fábio Vieira,0.5944,2.4,1.22636,1,
2023-24,7,5,Gabriel,1.9324,3.2,2.37606,1,
2023-24,7,6,Havertz,1.1892,1.5,1.29798,1,
2023-24,7,8,G.Jesus,2.4692,3.5,2.82998,1,
2023-24,7,9,Jorginho,0.7248,1.2,0.89112,1,
2023-24,7,10,Kiwior,0.4736,0.5,0.48284,1,
2023-24,7,11,Marquinhos,0.0,0.0,0.0,1,
2023-24,7,12,Martinelli,0.7752,1.2,0.92388,1,
2023-24,7,13,Nketiah,2.0356,2.2,2.09314,1,
2023-24,7,14,Ødegaard,2.9016,4.2,3.35604,1,
2023-24,7,15,Thomas,0.0,0.0,0.0,1,
2023-24,7,16,Pepe,0.0,0.0,0.0,1,
2023-24,7,17,Ramsdale,2.2816,1.2,1.90304,1,
2023-24,7,18,Rúnarsson,0.0,0.0,0.0,1,
2023-24,7,19,Saka,2.8432,6.1,3.98308,1,
2023-24,7,20,Saliba,1.6944,2.6,2.01136,1,
2023-24,7,22,Smith Rowe,0.6632,0.8,0.71108,1,
2023-24,7,24,Tierney,0.0,0.0,0.0,1,
2023-24,7,25,Tomiyasu,0.4712,1.2,0.72628,1,
2023-24,7,26,Trossard,0.9292,2.1,1.33898,1,
2023-24,7,29,White,2.2792,4.8,3.16148,1,
2023-24,7,30,Xhaka,0.0,0.0,0.0,1,
2023-24,7,31,Zinchenko,1.996,3.8,2.6274,1,
2023-24,7,113,Raya,0.3088,3.8,1.53072,1,
2023-24,7,540,Rice,1.968,3.9,2.6442,1,
2023-24,7,578,Nelson,0.6732,1.2,0.85758,1,
2023-24,7,585,J.Timber,0.0,0.0,0.0,1,
2023-24,7,646,Hein,0.1424,0.5,0.26756,1,
2023-24,7,32,Alex Moreno,0.7152,0.0,0.46488,1,
2023-24,7,34,Bailey,0.0,0.0,0.0,1,
2023-24,7,35,Buendia,0.0,0.0,0.0,1,
2023-24,7,36,Cash,3.1664,2.0,2.75816,1,
2023-24,7,37,Chambers,0.8068,0.0,0.52442,1,
2023-24,7,38,Coutinho,0.0,0.0,0.0,1,
2023-24,7,39,Davis,0.0,0.0,0.0,1,
2023-24,7,40,Dendoncker,0.716,0.7,0.7104,1,
2023-24,7,41,Diego Carlos,0.5392,0.3,0.45548,1,
2023-24,8,1,Balogun,0.0,0.0,0.0,1,
2023-24,8,2,Cédric,0.528,-0.5,0.1682,1,
2023-24,8,3,M.Elneny,0.4616,-0.5,0.12504,1,
2023-24,8,4,Fábio Vieira,0.7604,1.2,0.91426,1,
2023-24,8,5,Gabriel,2.2956,3.5,2.71714,1,
2023-24,8,6,Havertz,1.3168,2.2,1.62592,1,
2023-24,8,8,G.Jesus,2.5864,2.2,2.45116,1,
2023-24,8,9,Jorginho,0.74,0.2,0.551,1,
2023-24,8,10,Kiwior,0.492,-0.5,0.1448,1,
2023-24,8,11,Marquinhos,0.0,0.0,0.0,1,
2023-24,8,12,Martinelli,0.7984,-0.1,0.48396,1,
2023-24,8,13,Nketiah,2.3892,2.2,2.32298,1,
2023-24,8,14,Ødegaard,3.6916,6.5,4.67454,1,
2023-24,8,15,Thomas,0.828,-0.5,0.3632,1,
2023-24,8,16,Pepe,0.0,0.0,0.0,1,
2023-24,8,17,Ramsdale,2.6508,-0.5,1.54802,1,
2023-24,8,18,Rúnarsson,0.0,0.0,0.0,1,
2023-24,8,19,Saka,3.338,6.6,4.4797,1,
2023-24,8,20,Saliba,2.6,3.8,3.02,1,
2023-24,8,22,Smith Rowe,0.7344,0.2,0.54736,1,
2023-24,8,24,Tierney,0.0,0.0,0.0,1,
2023-24,8,25,Tomiyasu,0.5344,0.2,0.41736,1,
2023-24,8,26,Trossard,1.696,3.2,2.2224,1,
2023-24,8,29,White,2.8416,7.8,4.57704,1,
2023-24,8,30,Xhaka,0.0,0.0,0.0,1,
2023-24,8,31,Zinchenko,2.3192,4.2,2.97748,1,
2023-24,8,113,Raya,0.322,4.8,1.8893,1,
2023-24,8,540,Rice,2.6356,1.8,2.34314,1,
2023-24,8,578,Nelson,0.7352,0.2,0.54788,1,
2023-24,8,585,J.Timber,0.0,0.0,0.0,1,
2023-24,8,646,Hein,0.1844,-0.5,-0.05514,1,
2023-24,8,32,Alex Moreno,0.0,0.0,0.0,1,
2023-24,8,34,Bailey,1.5076,2.0,1.67994,1,
2023-24,8,35,Buendia,0.0,0.0,0.0,1,
2023-24,8,36,Cash,2.8752,4.3,3.37388,1,
2023-24,8,37,Chambers,0.634,0.0,0.4121,1,
2023-24,8,38,Coutinho,0.0,0.0,0.0,1,
2023-24,8,39,Davis,0.0,0.0,0.0,1,
2023-24,8,40,Dendoncker,0.6576,0.7,0.67244,1,
2023-24,8,41,Diego Carlos,0.4364,0.0,0.28366,1,
2023-24,9,1,Balogun,0.0,0.0,0.0,1,
2023-24,9,2,Cédric,0.444,0.5,0.4636,1,
2023-24,9,3,M.Elneny,0.4292,0.5,0.45398,1,
2023-24,9,4,Fábio Vieira,0.7484,1.2,0.90646,1,
2023-24,9,5,Gabriel,2.0524,5.5,3.25906,1,
2023-24,9,6,Havertz,1.1076,4.2,2.18994,1,
2023-24,9,8,G.Jesus,2.4336,3.2,2.70184,1,
2023-24,9,9,Jorginho,0.71,1.8,1.0915,1,
2023-24,9,10,Kiwior,0.4564,0.5,0.47166,1,
2023-24,9,11,Marquinhos,0.0,0.0,0.0,1,
2023-24,9,12,Martinelli,1.2064,2.5,1.65916,1,
2023-24,9,13,Nketiah,2.25,3.2,2.5825,1,
2023-24,9,14,Ødegaard,3.1688,7.5,4.68472,1,
2023-24,9,15,Thomas,0.8636,0.8,0.84134,1,
2023-24,9,16,Pepe,0.0,0.0,0.0,1,
2023-24,9,17,Ramsdale,2.1632,0.5,1.58108,1,
2023-24,9,18,Rúnarsson,0.0,0.0,0.0,1,
2023-24,9,19,Saka,1.3168,5.8,2.88592,1,
2023-24,9,20,Saliba,1.7432,3.9,2.49808,1,
2023-24,9,22,Smith Rowe,0.7252,1.2,0.89138,1,
2023-24,9,24,Tierney,0.0,0.0,0.0,1,
2023-24,9,25,Tomiyasu,0.5028,1.2,0.74682,1,
2023-24,9,26,Trossard,1.2484,0.6,1.02146,1,
2023-24,9,29,White,2.7464,9.5,5.11016,1,
2023-24,9,30,Xhaka,0.0,0.0,0.0,1,
2023-24,9,31,Zinchenko,1.9428,5.2,3.08282,1,
2023-24,9,113,Raya,0.2792,5.2,2.00148,1,
2023-24,9,540,Rice,2.4056,2.8,2.54364,1,
2023-24,9,578,Nelson,0.6832,1.2,0.86408,1,
2023-24,9,585,J.Timber,0.0,0.0,0.0,1,
2023-24,9,646,Hein,0.1576,0.5,0.27744,1,
2023-24,9,32,Alex Moreno,0.0,0.0,0.0,1,
2023-24,9,34,Bailey,1.7312,0.7,1.37028,1,
2023-24,9,35,Buendia,0.0,0.0,0.0,1,
2023-24,9,36,Cash,3.3716,4.7,3.83654,1,
2023-24,9,37,Chambers,0.856,0.0,0.5564,1,
2023-24,9,38,Coutinho,0.0,0.0,0.0,1,
2023-24,9,39,Davis,0.0,0.0,0.0,1,
2023-24,9,40,Dendoncker,0.6812,0.3,0.54778,1,
2023-24,9,41,Diego Carlos,0.9136,0.7,0.83884,1,
2023-24,10,1,Balogun,0.0,0.0,0.0,1,
2023-24,10,2,Cédric,0.4848,1.0,0.66512,1,
2023-24,10,3,M.Elneny,0.4684,1.0,0.65446,1,
2023-24,10,4,Fábio Vieira,0.722,1.3,0.9243,1,
2023-24,10,5,Gabriel,2.4668,6.0,3.70342,1,
2023-24,10,6,Havertz,1.228,5.0,2.5482,1,
2023-24,10,8,G.Jesus,1.5128,1.9,1.64832,1,
2023-24,10,9,Jorginho,0.6824,2.7,1.38856,1,
2023-24,10,10,Kiwior,0.5404,1.0,0.70126,1,
2023-24,10,11,Marquinhos,0.0,0.0,0.0,1,
2023-24,10,12,Martinelli,1.27,3.7,2.1205,1,
2023-24,10,13,Nketiah,1.0948,3.3,1.86662,1,
2023-24,10,14,Ødegaard,3.5292,8.3,5.19898,1,
2023-24,10,15,Thomas,0.7724,1.0,0.85206,1,
2023-24,10,16,Pepe,0.0,0.0,0.0,1,
2023-24,10,17,Ramsdale,0.3968,1.0,0.60792,1,
2023-24,10,18,Rúnarsson,0.0,0.0,0.0,1,
2023-24,10,19,Saka,2.8864,5.7,3.87116,1,
2023-24,10,20,Saliba,2.5792,5.7,3.67148,1,
2023-24,10,22,Smith Rowe,0.7704,1.7,1.09576,1,
2023-24,10,24,Tierney,0.0,0.0,0.0,1,
2023-24,10,25,Tomiyasu,0.5364,2.0,1.04866,1,
2023-24,10,26,Trossard,1.7756,3.3,2.30914,1,
2023-24,10,29,White,2.9756,8.7,4.97914,1,
2023-24,10,30,Xhaka,0.0,0.0,0.0,1,
2023-24,10,31,Zinchenko,2.5652,5.3,3.52238,1,
2023-24,10,113,Raya,3.0208,5.7,3.95852,1,
2023-24,10,540,Rice,2.7548,6.0,3.89062,1,
2023-24,10,578,Nelson,0.6992,1.3,0.90948,1,
2023-24,10,585,J.Timber,0.0,0.0,0.0,1,
2023-24,10,646,Hein,0.1876,1.0,0.47194,1,
2023-24,10,32,Alex Moreno,0.0,0.0,0.0,1,
2023-24,10,34,Bailey,1.7408,2.8,2.11152,1,
2023-24,10,35,Buendia,0.0,0.0,0.0,1,
2023-24,10,36,Cash,3.3312,3.8,3.49528,1,
2023-24,10,37,Chambers,0.8404,0.5,0.72126,1,
2023-24,10,38,Coutinho,0.0,0.0,0.0,1,
2023-24,10,39,Davis,0.0,0.0,0.0,1,
2023-24,10,40,Dendoncker,0.6736,0.5,0.61284,1,
2023-24,10,41,Diego Carlos,0.902,1.2,1.0063,1,
2023-24,11,1,Balogun,0.0,0.0,0.0,1,
2023-24,11,2,Cédric,0.472,0.0,0.3068,1,
2023-24,11,3,M.Elneny,0.4584,1.3,0.75296,1,
2023-24,11,4,Fábio Vieira,0.702,2.0,1.1563,1,
2023-24,11,5,Gabriel,2.136,3.0,2.4384,1,
2023-24,11,6,Havertz,1.0544,2.7,1.63036,1,
2023-24,11,8,G.Jesus,0.0,0.0,0.0,1,
2023-24,11,9,Jorginho,0.6984,1.3,0.90896,1,
2023-24,11,10,Kiwior,0.4788,2.0,1.01122,1,
2023-24,11,11,Marquinhos,0.0,0.0,0.0,1,
2023-24,11,12,Martinelli,1.1664,3.7,2.05316,1,
2023-24,11,13,Nketiah,1.7656,6.3,3.35264,1,
2023-24,11,14,Ødegaard,2.3352,1.7,2.11288,1,
2023-24,11,15,Thomas,0.0,0.0,0.0,1,
2023-24,11,16,Pepe,0.0,0.0,0.0,1,
2023-24,11,17,Ramsdale,0.2764,0.0,0.17966,1,
2023-24,11,18,Rúnarsson,0.0,0.0,0.0,1,
2023-24,11,19,Saka,2.6356,3.7,3.00814,1,
2023-24,11,20,Saliba,2.3104,5.0,3.25176,1,
2023-24,11,22,Smith Rowe,0.0,0.0,0.0,1,
2023-24,11,24,Tierney,0.0,0.0,0.0,1,
2023-24,11,25,Tomiyasu,0.4648,3.0,1.35212,1,
2023-24,11,26,Trossard,1.6536,2.7,2.01984,1,
2023-24,11,29,White,2.6444,5.0,3.46886,1,
2023-24,11,30,Xhaka,0.0,0.0,0.0,1,
2023-24,11,31,Zinchenko,2.4896,5.0,3.36824,1,
2023-24,11,113,Raya,2.4496,4.7,3.23724,1,
2023-24,11,540,Rice,2.4716,6.0,3.70654,1,
2023-24,11,578,Nelson,0.6856,0.3,0.55064,1,
2023-24,11,585,J.Timber,0.0,0.0,0.0,1,
2023-24,11,646,Hein,0.176,0.0,0.1144,1,
2023-24,11,32,Alex Moreno,0.9064,0.0,0.58916,1,
2023-24,11,34,Bailey,1.5892,3.7,2.32798,1,
2023-24,11,35,Buendia,0.0,0.0,0.0,1,
2023-24,11,36,Cash,2.7684,3.0,2.84946,1,
2023-24,11,37,Chambers,0.7392,0.0,0.48048,1,
2023-24,11,38,Coutinho,0.0,0.0,0.0,1,
2023-24,11,39,Davis,0.0,0.0,0.0,1,
2023-24,11,40,Dendoncker,0.6984,0.3,0.55896,1,
2023-24,11,41,Diego Carlos,0.7188,1.0,0.81722,1,
2023-24,12,1,Balogun,0.0,0.0,0.0,1,
2023-24,12,2,Cédric,0.528,1.0,0.6932,1,
2023-24,12,3,M.Elneny,0.4692,2.3,1.10998,1,
2023-24,12,4,Fábio Vieira,0.7752,3.3,1.65888,1,
2023-24,12,5,Gabriel,2.5724,2.0,2.37206,1,
2023-24,12,6,Havertz,1.1512,2.7,1.69328,1,
2023-24,12,8,G.Jesus,0.6228,0.4,0.54482,1,
