season,gw,team_id,short_name,sh0,sa0,sh1,sa1,replaced
2025-26,10,19,WHU,1095,1130,1075,1075,1
2025-26,10,20,WOL,975,1060,1070,1085,1
2025-26,11,1,ARS,1305,1355,1300,1375,1
2025-26,11,2,AVL,1135,1230,1145,1185,1
2025-26,11,3,BUR,975,1045,1055,1095,1
2025-26,11,4,BOU,1150,1235,1150,1220,1
2025-26,11,5,BRE,1135,1215,1135,1175,1
2025-26,11,6,BHA,1170,1250,1150,1160,1
2025-26,11,7,CHE,1190,1195,1180,1190,1
2025-26,11,8,CRY,1160,1185,1165,1205,1
2025-26,11,9,EVE,1135,1160,1100,1130,1
2025-26,11,10,FUL,1105,1200,1090,1130,1
2025-26,11,11,LEE,1100,1205,1095,1145,1
2025-26,11,12,LIV,1180,1250,1230,1265,1
2025-26,11,13,MCI,1265,1355,1250,1305,1
2025-26,11,14,MUN,1180,1250,1135,1205,1
2025-26,11,15,NEW,1120,1205,1160,1220,1
2025-26,11,16,NFO,1125,1165,1100,1130,1
2025-26,11,17,SUN,1055,1150,1100,1145,1
2025-26,11,18,TOT,1120,1120,1165,1175,1
2025-26,11,19,WHU,1095,1130,1075,1075,1
2025-26,11,20,WOL,975,1060,1070,1085,1
2025-26,12,1,ARS,1305,1355,1300,1375,1
2025-26,12,2,AVL,1135,1230,1145,1185,1
2025-26,12,3,BUR,975,1045,1055,1095,1
2025-26,12,4,BOU,1150,1235,1150,1220,1
2025-26,12,5,BRE,1135,1215,1135,1175,1
2025-26,12,6,BHA,1170,1250,1150,1160,1
2025-26,12,7,CHE,1190,1195,1180,1190,1
2025-26,12,8,CRY,1160,1185,1165,1205,1
2025-26,12,9,EVE,1135,1160,1100,1130,1
2025-26,12,10,FUL,1105,1200,1090,1130,1
2025-26,12,11,LEE,1100,1205,1095,1145,1
2025-26,12,12,LIV,1180,1250,1230,1265,1
2025-26,12,13,MCI,1265,1355,1250,1305,1
2025-26,12,14,MUN,1180,1250,1135,1205,1
2025-26,12,15,NEW,1120,1205,1160,1220,1
2025-26,12,16,NFO,1125,1165,1100,1130,1
2025-26,12,17,SUN,1055,1150,1100,1145,1
2025-26,12,18,TOT,1120,1120,1165,1175,1
2025-26,12,19,WHU,1095,1130,1075,1075,1
2025-26,12,20,WOL,975,1060,1070,1085,1
2025-26,13,1,ARS,1305,1355,1300,1375,1
2025-26,13,2,AVL,1135,1230,1145,1185,1
2025-26,13,3,BUR,975,1045,1055,1095,1
2025-26,13,4,BOU,1150,1235,1150,1220,1
2025-26,13,5,BRE,1135,1215,1135,1175,1
2025-26,13,6,BHA,1170,1250,1150,1160,1
2025-26,13,7,CHE,1190,1195,1180,1190,1
2025-26,13,8,CRY,1160,1185,1165,1205,1
2025-26,13,9,EVE,1135,1160,1100,1130,1
2025-26,13,10,FUL,1105,1200,1090,1130,1
2025-26,13,11,LEE,1100,1205,1095,1145,1
2025-26,13,12,LIV,1180,1250,1230,1265,1
2025-26,13,13,MCI,1265,1355,1250,1305,1
2025-26,13,14,MUN,1180,1250,1135,1205,1
2025-26,13,15,NEW,1120,1205,1160,1220,1
2025-26,13,16,NFO,1125,1165,1100,1130,1
2025-26,13,17,SUN,1055,1150,1100,1145,1
2025-26,13,18,TOT,1120,1120,1165,1175,1
2025-26,13,19,WHU,1095,1130,1075,1075,1
2025-26,13,20,WOL,975,1060,1070,1085,1
2025-26,14,1,ARS,1305,1355,1300,1375,1
2025-26,14,2,AVL,1135,1230,1145,1185,1
2025-26,14,3,BUR,975,1045,1055,1095,1
2025-26,14,4,BOU,1150,1235,1150,1220,1
2025-26,14,5,BRE,1135,1215,1135,1175,1
2025-26,14,6,BHA,1170,1250,1150,1160,1
2025-26,14,7,CHE,1190,1195,1180,1190,1
2025-26,14,8,CRY,1160,1185,1165,1205,1
2025-26,14,9,EVE,1135,1160,1100,1130,1
2025-26,14,10,FUL,1105,1200,1090,1130,1
2025-26,14,11,LEE,1100,1205,1095,1145,1
2025-26,14,12,LIV,1180,1250,1230,1265,1
2025-26,14,13,MCI,1265,1355,1250,1305,1
2025-26,14,14,MUN,1180,1250,1135,1205,1
2025-26,14,15,NEW,1120,1205,1160,1220,1
2025-26,14,16,NFO,1125,1165,1100,1130,1
2025-26,14,17,SUN,1055,1150,1100,1145,1
2025-26,14,18,TOT,1120,1120,1165,1175,1
2025-26,14,19,WHU,1095,1130,1075,1075,1
2025-26,14,20,WOL,975,1060,1070,1085,1
2025-26,15,1,ARS,1305,1355,1300,1375,1
2025-26,15,2,AVL,1135,1230,1145,1185,1
2025-26,15,3,BUR,975,1045,1055,1095,1
2025-26,15,4,BOU,1150,1235,1150,1220,1
2025-26,15,5,BRE,1135,1215,1135,1175,1
2025-26,15,6,BHA,1170,1250,1150,1160,1
2025-26,15,7,CHE,1190,1195,1180,1190,1
2025-26,15,8,CRY,1160,1185,1165,1205,1
2025-26,15,9,EVE,1135,1160,1100,1130,1
2025-26,15,10,FUL,1105,1200,1090,1130,1
2025-26,15,11,LEE,1100,1205,1095,1145,1
2025-26,15,12,LIV,1180,1250,1230,1265,1
2025-26,15,13,MCI,1265,1355,1250,1305,1
2025-26,15,14,MUN,1180,1250,1135,1205,1
2025-26,15,15,NEW,1120,1205,1160,1220,1
2025-26,15,16,NFO,1125,1165,1100,1130,1
2025-26,15,17,SUN,1055,1150,1100,1145,1
2025-26,15,18,TOT,1120,1120,1165,1175,1
2025-26,15,19,WHU,1095,1130,1075,1075,1
2025-26,15,20,WOL,975,1060,1070,1085,1
2025-26,16,1,ARS,1305,1355,1300,1375,1
2025-26,16,2,AVL,1135,1230,1145,1185,1
2025-26,16,3,BUR,975,1045,1055,1095,1
2025-26,16,4,BOU,1150,1235,1150,1220,1
2025-26,16,5,BRE,1135,1215,1135,1175,1
2025-26,16,6,BHA,1170,1250,1150,1160,1
2025-26,16,7,CHE,1190,1195,1180,1190,1
2025-26,16,8,CRY,1160,1185,1165,1205,1
2025-26,16,9,EVE,1135,1160,1100,1130,1
2025-26,16,10,FUL,1105,1200,1090,1130,1
2025-26,16,11,LEE,1100,1205,1095,1145,1
2025-26,16,12,LIV,1180,1250,1230,1265,1
2025-26,16,13,MCI,1265,1355,1250,1305,1
2025-26,16,14,MUN,1180,1250,1135,1205,1
2025-26,16,15,NEW,1120,1205,1160,1220,1
2025-26,16,16,NFO,1125,1165,1100,1130,1
2025-26,16,17,SUN,1055,1150,1100,1145,1
2025-26,16,18,TOT,1120,1120,1165,1175,1
2025-26,16,19,WHU,1095,1130,1075,1075,1
2025-26,16,20,WOL,975,1060,1070,1085,1
2025-26,17,1,ARS,1305,1355,1300,1375,1
2025-26,17,2,AVL,1135,1230,1145,1185,1
2025-26,17,3,BUR,975,1045,1055,1095,1
2025-26,17,4,BOU,1150,1235,1150,1220,1
2025-26,17,5,BRE,1135,1215,1135,1175,1
2025-26,17,6,BHA,1170,1250,1150,1160,1
2025-26,17,7,CHE,1190,1195,1180,1190,1
2025-26,17,8,CRY,1160,1185,1165,1205,1
2025-26,17,9,EVE,1135,1160,1100,1130,1
2025-26,17,10,FUL,1105,1200,1090,1130,1
2025-26,17,11,LEE,1100,1205,1095,1145,1
2025-26,17,12,LIV,1180,1250,1230,1265,1
2025-26,17,13,MCI,1265,1355,1250,1305,1
2025-26,17,14,MUN,1180,1250,1135,1205,1
2025-26,17,15,NEW,1120,1205,1160,1220,1
2025-26,17,16,NFO,1125,1165,1100,1130,1
2025-26,17,17,SUN,1055,1150,1100,1145,1
2025-26,17,18,TOT,1120,1120,1165,1175,1
2025-26,17,19,WHU,1095,1130,1075,1075,1
2025-26,17,20,WOL,975,1060,1070,1085,1
2025-26,18,1,ARS,1305,1355,1300,1375,1
2025-26,18,2,AVL,1135,1230,1145,1185,1
2025-26,18,3,BUR,975,1045,1055,1095,1
2025-26,18,4,BOU,1150,1235,1150,1220,1
2025-26,18,5,BRE,1135,1215,1135,1175,1
2025-26,18,6,BHA,1170,1250,1150,1160,1
2025-26,18,7,CHE,1190,1195,1180,1190,1
2025-26,18,8,CRY,1160,1185,1165,1205,1
2025-26,18,9,EVE,1135,1160,1100,1130,1
2025-26,18,10,FUL,1105,1200,1090,1130,1
2025-26,18,11,LEE,1100,1205,1095,1145,1
2025-26,18,12,LIV,1180,1250,1230,1265,1
2025-26,18,13,MCI,1265,1355,1250,1305,1
2025-26,18,14,MUN,1180,1250,1135,1205,1
2025-26,18,15,NEW,1120,1205,1160,1220,1
2025-26,18,16,NFO,1125,1165,1100,1130,1
2025-26,18,17,SUN,1055,1150,1100,1145,1
2025-26,18,18,TOT,1120,1120,1165,1175,1
2025-26,18,19,WHU,1095,1130,1075,1075,1
2025-26,18,20,WOL,975,1060,1070,1085,1
2025-26,19,1,ARS,1305,1355,1300,1375,1
2025-26,19,2,AVL,1135,1230,1145,1185,1
2025-26,19,3,BUR,975,1045,1055,1095,1
2025-26,19,4,BOU,1150,1235,1150,1220,1
2025-26,19,5,BRE,1135,1215,1135,1175,1
2025-26,19,6,BHA,1170,1250,1150,1160,1
2025-26,19,7,CHE,1190,1195,1180,1190,1
2025-26,19,8,CRY,1160,1185,1165,1205,1
2025-26,19,9,EVE,1135,1160,1100,1130,1
2025-26,19,10,FUL,1105,1200,1090,1130,1
2025-26,19,11,LEE,1100,1205,1095,1145,1
2025-26,19,12,LIV,1180,1250,1230,1265,1
2025-26,19,13,MCI,1265,1355,1250,1305,1
2025-26,19,14,MUN,1180,1250,1135,1205,1
2025-26,19,15,NEW,1120,1205,1160,1220,1
2025-26,19,16,NFO,1125,1165,1100,1130,1
2025-26,19,17,SUN,1055,1150,1100,1145,1
2025-26,19,18,TOT,1120,1120,1165,1175,1
2025-26,19,19,WHU,1095,1130,1075,1075,1
2025-26,19,20,WOL,975,1060,1070,1085,1
2025-26,20,1,ARS,1305,1355,1300,1375,1
2025-26,20,2,AVL,1135,1230,1145,1185,1
2025-26,20,3,BUR,975,1045,1055,1095,1
2025-26,20,4,BOU,1150,1235,1150,1220,1
2025-26,20,5,BRE,1135,1215,1135,1175,1
2025-26,20,6,BHA,1170,1250,1150,1160,1
2025-26,20,7,CHE,1190,1195,1180,1190,1
2025-26,20,8,CRY,1160,1185,1165,1205,1
2025-26,20,9,EVE,1135,1160,1100,1130,1
2025-26,20,10,FUL,1105,1200,1090,1130,1
2025-26,20,11,LEE,1100,1205,1095,1145,1
2025-26,20,12,LIV,1180,1250,1230,1265,1
2025-26,20,13,MCI,1265,1355,1250,1305,1
2025-26,20,14,MUN,1180,1250,1135,1205,1
2025-26,20,15,NEW,1120,1205,1160,1220,1
2025-26,20,16,NFO,1125,1165,1100,1130,1
2025-26,20,17,SUN,1055,1150,1100,1145,1
2025-26,20,18,TOT,1120,1120,1165,1175,1
2025-26,20,19,WHU,1095,1130,1075,1075,1
2025-26,20,20,WOL,975,1060,1070,1085,1
2025-26,21,1,ARS,1305,1355,1300,1375,1
2025-26,21,2,AVL,1135,1230,1145,1185,1
2025-26,21,3,BUR,975,1045,1055,1095,1
2025-26,21,4,BOU,1150,1235,1150,1220,1
2025-26,21,5,BRE,1135,1215,1135,1175,1
2025-26,21,6,BHA,1170,1250,1150,1160,1
2025-26,21,7,CHE,1190,1195,1180,1190,1
2025-26,21,8,CRY,1160,1185,1165,1205,1
2025-26,21,9,EVE,1135,1160,1100,1130,1
2025-26,21,10,FUL,1105,1200,1090,1130,1
2025-26,21,11,LEE,1100,1205,1095,1145,1
2025-26,21,12,LIV,1180,1250,1230,1265,1
2025-26,21,13,MCI,1265,1355,1250,1305,1
2025-26,21,14,MUN,1180,1250,1135,1205,1
2025-26,21,15,NEW,1120,1205,1160,1220,1
2025-26,21,16,NFO,1125,1165,1100,1130,1
2025-26,21,17,SUN,1055,1150,1100,1145,1
2025-26,21,18,TOT,1120,1120,1165,1175,1
2025-26,21,19,WHU,1095,1130,1075,1075,1
2025-26,21,20,WOL,975,1060,1070,1085,1
2025-26,22,1,ARS,1305,1355,1300,1375,1
2025-26,22,2,AVL,1135,1230,1145,1185,1
2025-26,22,3,BUR,975,1045,1055,1095,1
2025-26,22,4,BOU,1150,1235,1150,1220,1
2025-26,22,5,BRE,1135,1215,1135,1175,1
2025-26,22,6,BHA,1170,1250,1150,1160,1
2025-26,22,7,CHE,1190,1195,1180,1190,1
2025-26,22,8,CRY,1160,1185,1165,1205,1
2025-26,22,9,EVE,1135,1160,1100,1130,1
2025-26,22,10,FUL,1105,1200,1090,1130,1
2025-26,22,11,LEE,1100,1205,1095,1145,1
2025-26,22,12,LIV,1180,1250,1230,1265,1
2025-26,22,13,MCI,1265,1355,1250,1305,1
2025-26,22,14,MUN,1180,1250,1135,1205,1
2025-26,22,15,NEW,1120,1205,1160,1220,1
2025-26,22,16,NFO,1125,1165,1100,1130,1
2025-26,22,17,SUN,1055,1150,1100,1145,1
2025-26,22,18,TOT,1120,1120,1165,1175,1
2025-26,22,19,WHU,1095,1130,1075,1075,1
2025-26,22,20,WOL,975,1060,1070,1085,1
2025-26,23,1,ARS,1305,1355,1300,1375,1
2025-26,23,2,AVL,1135,1230,1145,1185,1
2025-26,23,3,BUR,975,1045,1055,1095,1
2025-26,23,4,BOU,1150,1235,1150,1220,1
2025-26,23,5,BRE,1135,1215,1135,1175,1
2025-26,23,6,BHA,1170,1250,1150,1160,1
2025-26,23,7,CHE,1190,1195,1180,1190,1
2025-26,23,8,CRY,1160,1185,1165,1205,1
2025-26,23,9,EVE,1135,1160,1100,1130,1
2025-26,23,10,FUL,1105,1200,1090,1130,1
2025-26,23,11,LEE,1100,1205,1095,1145,1
2025-26,23,12,LIV,1180,1250,1230,1265,1
2025-26,23,13,MCI,1265,1355,1250,1305,1
2025-26,23,14,MUN,1180,1250,1135,1205,1
2025-26,23,15,NEW,1120,1205,1160,1220,1
2025-26,23,16,NFO,1125,1165,1100,1130,1
2025-26,23,17,SUN,1055,1150,1100,1145,1
2025-26,23,18,TOT,1120,1120,1165,1175,1
2025-26,23,19,WHU,1095,1130,1075,1075,1
2025-26,23,20,WOL,975,1060,1070,1085,1
2025-26,24,1,ARS,1305,1355,1300,1375,1
2025-26,24,2,AVL,1135,1230,1145,1185,1
2025-26,24,3,BUR,975,1045,1055,1095,1
2025-26,24,4,BOU,1150,1235,1150,1220,1
2025-26,24,5,BRE,1135,1215,1135,1175,1
2025-26,24,6,BHA,1170,1250,1150,1160,1
2025-26,24,7,CHE,1190,1195,1180,1190,1
2025-26,24,8,CRY,1160,1185,1165,1205,1
2025-26,24,9,EVE,1135,1160,1100,1130,1
2025-26,24,10,FUL,1105,1200,1090,1130,1
2025-26,24,11,LEE,1100,1205,1095,1145,1
2025-26,24,12,LIV,1180,1250,1230,1265,1
2025-26,24,13,MCI,1265,1355,1250,1305,1
2025-26,24,14,MUN,1180,1250,1135,1205,1
2025-26,24,15,NEW,1120,1205,1160,1220,1
2025-26,24,16,NFO,1125,1165,1100,1130,1
2025-26,24,17,SUN,1055,1150,1100,1145,1
2025-26,24,18,TOT,1120,1120,1165,1175,1
2025-26,24,19,WHU,1095,1130,1075,1075,1
2025-26,24,20,WOL,975,1060,1070,1085,1
2025-26,25,1,ARS,1305,1355,1300,1375,1
2025-26,25,2,AVL,1135,1230,1145,1185,1
2025-26,25,3,BUR,975,1045,1055,1095,1
2025-26,25,4,BOU,1150,1235,1150,1220,1
2025-26,25,5,BRE,1135,1215,1135,1175,1
2025-26,25,6,BHA,1170,1250,1150,1160,1
2025-26,25,7,CHE,1190,1195,1180,1190,1
2025-26,25,8,CRY,1160,1185,1165,1205,1
2025-26,25,9,EVE,1135,1160,1100,1130,1
2025-26,25,10,FUL,1105,1200,1090,1130,1
2025-26,25,11,LEE,1100,1205,1095,1145,1
2025-26,25,12,LIV,1180,1250,1230,1265,1
2025-26,25,13,MCI,1265,1355,1250,1305,1
2025-26,25,14,MUN,1180,1250,1135,1205,1
2025-26,25,15,NEW,1120,1205,1160,1220,1
2025-26,25,16,NFO,1125,1165,1100,1130,1
2025-26,25,17,SUN,1055,1150,1100,1145,1
2025-26,25,18,TOT,1120,1120,1165,1175,1
2025-26,25,19,WHU,1095,1130,1075,1075,1
2025-26,25,20,WOL,975,1060,1070,1085,1
2025-26,26,1,ARS,1305,1355,1300,1375,1
2025-26,26,2,AVL,1135,1230,1145,1185,1
2025-26,26,3,BUR,975,1045,1055,1095,1
2025-26,26,4,BOU,1150,1235,1150,1220,1
2025-26,26,5,BRE,1135,1215,1135,1175,1
2025-26,26,6,BHA,1170,1250,1150,1160,1
2025-26,26,7,CHE,1190,1195,1180,1190,1
2025-26,26,8,CRY,1160,1185,1165,1205,1
2025-26,26,9,EVE,1135,1160,1100,1130,1
2025-26,26,10,FUL,1105,1200,1090,1130,1
2025-26,26,11,LEE,1100,1205,1095,1145,1
2025-26,26,12,LIV,1180,1250,1230,1265,1
2025-26,26,13,MCI,1265,1355,1250,1305,1
2025-26,26,14,MUN,1180,1250,1135,1205,1
2025-26,26,15,NEW,1120,1205,1160,1220,1
2025-26,26,16,NFO,1125,1165,1100,1130,1
2025-26,26,17,SUN,1055,1150,1100,1145,1
