season,gw,player_id,web_name,mu0,ep_next,mu1,blended,identity_reason
2025-26,3,15,Nichols,0.5188,-0.5,0.16222,1,
2025-26,3,16,Saka,0.0,0.0,0.0,1,
2025-26,3,17,Ødegaard,1.7564,1.2,1.56166,1,
2025-26,3,18,Madueke,2.3052,1.5,2.02338,1,
2025-26,3,19,Martinelli,1.5488,0.0,1.00672,1,
2025-26,3,20,Trossard,1.2956,0.0,0.84214,1,
2025-26,3,21,Rice,1.626,5.5,2.9819,1,
2025-26,3,22,Merino,2.0036,0.0,1.30234,1,
2025-26,3,23,Fábio Vieira,0.7256,-0.5,0.29664,1,
2025-26,3,24,Nørgaard,1.4004,-0.2,0.84026,1,
2025-26,3,25,Nwaneri,0.6868,0.0,0.44642,1,
2025-26,3,26,Zubimendi,1.5548,3.5,2.23562,1,
2025-26,3,28,Kabia,0.4704,-0.5,0.13076,1,
2025-26,3,29,Sambi,0.4592,-0.5,0.12348,1,
2025-26,3,30,Havertz,0.0,0.0,0.0,1,
2025-26,3,31,G.Jesus,0.0,0.0,0.0,1,
2025-26,3,266,Eze,2.5876,1.0,2.03194,1,
2025-26,3,662,Mosquera,0.648,0.0,0.4212,1,
2025-26,3,666,Gyökeres,2.5828,6.0,3.77882,1,
2025-26,3,700,Dowman,0.526,0.6,0.5519,1,
2025-26,3,32,Martinez,2.6196,1.0,2.05274,1,
2025-26,3,33,M.Bizot,0.1876,3.5,1.34694,1,
2025-26,3,34,Gauci,0.0,0.0,0.0,1,
2025-26,3,35,Marschall,0.0,0.0,0.0,1,
2025-26,3,36,Cash,0.5572,5.0,2.11218,1,
2025-26,3,37,Digne,0.492,4.0,1.7198,1,
2025-26,3,38,Konsa,0.5184,1.5,0.86196,1,
2025-26,4,1,Raya,0.3916,6.5,2.52954,1,
2025-26,4,2,Arrizabalaga,3.1804,0.5,2.24226,1,
2025-26,4,3,Hein,0.0,0.0,0.0,1,
2025-26,4,4,Setford,0.1664,0.5,0.28316,1,
2025-26,4,5,Gabriel,1.0872,5.2,2.52668,1,
2025-26,4,6,Saliba,1.1244,4.3,2.23586,1,
2025-26,4,7,Calafiori,1.1388,9.8,4.17022,1,
2025-26,4,8,J.Timber,1.9708,9.2,4.50102,1,
2025-26,4,9,Kiwior,0.0,0.0,0.0,1,
2025-26,4,10,Lewis-Skelly,0.7832,0.8,0.78908,1,
2025-26,4,11,White,0.9908,2.5,1.51902,1,
2025-26,4,13,Clarke,0.5064,0.5,0.50416,1,
2025-26,4,14,Kacurri,0.5292,0.5,0.51898,1,
2025-26,4,15,Nichols,0.5324,0.5,0.52106,1,
2025-26,4,16,Saka,0.0,0.0,0.0,1,
2025-26,4,17,Ødegaard,3.1496,2.8,3.02724,1,
2025-26,4,18,Madueke,2.486,2.5,2.4909,1,
2025-26,4,19,Martinelli,1.6756,1.8,1.71914,1,
2025-26,4,20,Trossard,1.7008,0.8,1.38552,1,
2025-26,4,21,Rice,1.2568,5.8,2.84692,1,
2025-26,4,22,Merino,1.562,1.8,1.6453,1,
2025-26,4,23,Fábio Vieira,0.0,0.0,0.0,1,
2025-26,4,24,Nørgaard,2.7028,0.5,1.93182,1,
2025-26,4,25,Nwaneri,0.758,0.8,0.7727,1,
2025-26,4,26,Zubimendi,1.0384,3.5,1.89996,1,
2025-26,4,28,Kabia,0.0,0.0,0.0,1,
2025-26,4,29,Sambi,0.0,0.0,0.0,1,
2025-26,4,30,Havertz,0.0,0.0,0.0,1,
2025-26,4,31,G.Jesus,0.0,0.0,0.0,1,
2025-26,4,266,Eze,2.7832,1.8,2.43908,1,
2025-26,4,662,Mosquera,0.8524,1.5,1.07906,1,
2025-26,4,666,Gyökeres,1.3332,5.2,2.68658,1,
2025-26,4,700,Dowman,0.492,3.0,1.3698,1,
2025-26,4,711,Harriman-Annous,0.4972,1.6,0.88318,1,
2025-26,4,725,Hincapie,1.734,3.7,2.4221,1,
2025-26,4,32,Martinez,0.2696,0.7,0.42024,1,
2025-26,4,33,M.Bizot,2.4256,2.3,2.38164,1,
2025-26,4,34,Gauci,0.0,0.0,0.0,1,
2025-26,4,35,Marschall,0.0,0.0,0.0,1,
2025-26,4,36,Cash,0.8416,3.3,1.70204,1,
2025-26,5,1,Raya,0.346,4.7,1.8699,1,
2025-26,5,2,Arrizabalaga,3.1864,0.0,2.07116,1,
2025-26,5,3,Hein,0.0,0.0,0.0,1,
2025-26,5,4,Setford,0.1616,0.0,0.10504,1,
2025-26,5,5,Gabriel,2.6432,5.7,3.71308,1,
2025-26,5,6,Saliba,1.396,2.3,1.7124,1,
2025-26,5,7,Calafiori,2.7412,6.7,4.12678,1,
2025-26,5,8,J.Timber,1.3856,11.3,4.85564,1,
2025-26,5,9,Kiwior,0.0,0.0,0.0,1,
2025-26,5,10,Lewis-Skelly,0.814,0.7,0.7741,1,
2025-26,5,11,White,0.5868,0.0,0.38142,1,
2025-26,5,13,Clarke,0.5248,0.0,0.34112,1,
2025-26,5,14,Kacurri,0.488,0.0,0.3172,1,
2025-26,5,15,Nichols,0.5588,0.0,0.36322,1,
2025-26,5,16,Saka,2.0212,1.0,1.66378,1,
2025-26,5,17,Ødegaard,0.8736,0.5,0.74284,1,
2025-26,5,18,Madueke,1.1672,2.7,1.70368,1,
2025-26,5,19,Martinelli,1.6096,1.3,1.50124,1,
2025-26,5,20,Trossard,1.7988,1.7,1.76422,1,
2025-26,5,21,Rice,2.5972,3.7,2.98318,1,
2025-26,5,22,Merino,1.6284,2.0,1.75846,1,
2025-26,5,23,Fábio Vieira,0.0,0.0,0.0,1,
2025-26,5,24,Nørgaard,1.904,0.0,1.2376,1,
2025-26,5,25,Nwaneri,0.7568,1.3,0.94692,1,
2025-26,5,26,Zubimendi,2.1948,6.7,3.77162,1,
2025-26,5,28,Kabia,0.0,0.0,0.0,1,
2025-26,5,29,Sambi,0.0,0.0,0.0,1,
2025-26,5,30,Havertz,0.0,0.0,0.0,1,
2025-26,5,31,G.Jesus,0.0,0.0,0.0,1,
2025-26,5,266,Eze,2.6964,2.3,2.55766,1,
2025-26,5,662,Mosquera,0.7976,3.3,1.67344,1,
2025-26,5,666,Gyökeres,2.8244,6.3,4.04086,1,
2025-26,5,700,Dowman,0.5304,1.7,0.93976,1,
2025-26,5,711,Harriman-Annous,0.4568,0.0,0.29692,1,
2025-26,5,725,Hincapie,1.772,3.2,2.2718,1,
2025-26,5,32,Martinez,2.272,3.2,2.5968,1,
2025-26,5,33,M.Bizot,0.1428,0.5,0.26782,1,
2025-26,5,34,Gauci,0.0,0.0,0.0,1,
2025-26,5,35,Marschall,0.0,0.0,0.0,1,
2025-26,5,36,Cash,2.0184,2.8,2.29196,1,
2025-26,6,1,Raya,0.3524,3.3,1.38406,1,
2025-26,6,2,Arrizabalaga,2.762,0.0,1.7953,1,
2025-26,6,3,Hein,0.0,0.0,0.0,1,
2025-26,6,4,Setford,0.1556,0.0,0.10114,1,
2025-26,6,5,Gabriel,2.4788,4.3,3.11622,1,
2025-26,6,6,Saliba,1.2404,1.0,1.15626,1,
2025-26,6,7,Calafiori,2.28,3.0,2.532,1,
2025-26,6,8,J.Timber,2.5344,3.7,2.94236,1,
2025-26,6,9,Kiwior,0.0,0.0,0.0,1,
2025-26,6,10,Lewis-Skelly,0.6632,0.3,0.53608,1,
2025-26,6,11,White,0.8476,0.0,0.55094,1,
2025-26,6,13,Clarke,0.4528,0.0,0.29432,1,
2025-26,6,14,Kacurri,0.0,0.0,0.0,1,
2025-26,6,15,Nichols,0.5148,0.0,0.33462,1,
2025-26,6,16,Saka,3.2848,0.3,2.24012,1,
2025-26,6,17,Ødegaard,0.984,0.5,0.8146,1,
2025-26,6,18,Madueke,0.0,0.0,0.0,1,
2025-26,6,19,Martinelli,1.5296,3.7,2.28924,1,
2025-26,6,20,Trossard,1.5344,2.0,1.69736,1,
2025-26,6,21,Rice,2.314,2.7,2.4491,1,
2025-26,6,22,Merino,1.1092,2.3,1.52598,1,
2025-26,6,23,Fábio Vieira,0.0,0.0,0.0,1,
2025-26,6,24,Nørgaard,1.7264,0.0,1.12216,1,
2025-26,6,25,Nwaneri,0.7028,1.3,0.91182,1,
2025-26,6,26,Zubimendi,2.3744,6.3,3.74836,1,
2025-26,6,28,Kabia,0.0,0.0,0.0,1,
2025-26,6,29,Sambi,0.0,0.0,0.0,1,
2025-26,6,30,Havertz,0.0,0.0,0.0,1,
2025-26,6,31,G.Jesus,0.0,0.0,0.0,1,
2025-26,6,266,Eze,2.474,3.7,2.9031,1,
2025-26,6,662,Mosquera,0.7444,3.3,1.63886,1,
2025-26,6,666,Gyökeres,2.5556,3.0,2.71114,1,
2025-26,6,700,Dowman,0.5184,0.3,0.44196,1,
2025-26,6,711,Harriman-Annous,0.5,0.0,0.325,1,
2025-26,6,725,Hincapie,0.5528,0.0,0.35932,1,
2025-26,6,32,Martinez,0.2656,2.2,0.94264,1,
2025-26,6,33,M.Bizot,2.7324,0.0,1.77606,1,
2025-26,6,34,Gauci,0.0,0.0,0.0,1,
2025-26,6,35,Marschall,0.0,0.0,0.0,1,
2025-26,6,36,Cash,2.3416,5.0,3.27204,1,
2025-26,7,1,Raya,0.3684,3.8,1.56946,1,
2025-26,7,2,Arrizabalaga,3.2584,0.5,2.29296,1,
2025-26,7,3,Hein,0.0,0.0,0.0,1,
2025-26,7,4,Setford,0.1856,0.5,0.29564,1,
2025-26,7,5,Gabriel,3.4984,8.5,5.24896,1,
2025-26,7,6,Saliba,1.3132,1.5,1.37858,1,
2025-26,7,7,Calafiori,2.9444,3.2,3.03386,1,
2025-26,7,8,J.Timber,3.0936,4.2,3.48084,1,
2025-26,7,9,Kiwior,0.0,0.0,0.0,1,
2025-26,7,10,Lewis-Skelly,0.7476,1.2,0.90594,1,
2025-26,7,11,White,0.9368,0.5,0.78392,1,
2025-26,7,13,Clarke,0.5132,0.5,0.50858,1,
2025-26,7,14,Kacurri,0.0,0.0,0.0,1,
2025-26,7,15,Nichols,0.532,0.5,0.5208,1,
2025-26,7,16,Saka,1.8632,1.5,1.73608,1,
2025-26,7,17,Ødegaard,1.4572,2.2,1.71718,1,
2025-26,7,18,Madueke,0.0,0.0,0.0,1,
2025-26,7,19,Martinelli,1.7532,3.5,2.36458,1,
2025-26,7,20,Trossard,1.66,3.2,2.199,1,
2025-26,7,21,Rice,3.1024,4.8,3.69656,1,
2025-26,7,22,Merino,1.2472,3.8,2.14068,1,
2025-26,7,23,Fábio Vieira,0.0,0.0,0.0,1,
2025-26,7,24,Nørgaard,1.8652,0.5,1.38738,1,
2025-26,7,25,Nwaneri,0.7024,1.8,1.08656,1,
2025-26,7,26,Zubimendi,2.5648,7.2,4.18712,1,
2025-26,7,28,Kabia,0.0,0.0,0.0,1,
2025-26,7,29,Sambi,0.0,0.0,0.0,1,
2025-26,7,30,Havertz,0.0,0.0,0.0,1,
2025-26,7,31,G.Jesus,0.0,0.0,0.0,1,
2025-26,7,266,Eze,1.3632,4.5,2.46108,1,
2025-26,7,662,Mosquera,0.8556,3.5,1.78114,1,
2025-26,7,666,Gyökeres,3.0224,3.8,3.29456,1,
2025-26,7,700,Dowman,0.5024,0.5,0.50156,1,
2025-26,7,711,Harriman-Annous,0.4484,0.5,0.46646,1,
2025-26,7,725,Hincapie,0.3348,0.1,0.25262,1,
2025-26,7,32,Martinez,2.7536,4.5,3.36484,1,
2025-26,7,33,M.Bizot,0.1688,0.5,0.28472,1,
2025-26,7,34,Gauci,0.0,0.0,0.0,1,
2025-26,7,35,Marschall,0.0,0.0,0.0,1,
2025-26,7,36,Cash,2.5964,6.2,3.85766,1,
2025-26,8,1,Raya,0.348,3.8,1.5562,1,
2025-26,8,2,Arrizabalaga,2.7408,0.5,1.95652,1,
2025-26,8,3,Hein,0.0,0.0,0.0,1,
2025-26,8,4,Setford,0.1632,0.5,0.28108,1,
2025-26,8,5,Gabriel,3.1448,8.5,5.01912,1,
2025-26,8,6,Saliba,1.1784,3.5,1.99096,1,
2025-26,8,7,Calafiori,2.4724,3.5,2.83206,1,
2025-26,8,8,J.Timber,3.2604,5.2,3.93926,1,
2025-26,8,9,Kiwior,0.0,0.0,0.0,1,
2025-26,8,10,Lewis-Skelly,0.6568,1.2,0.84692,1,
2025-26,8,11,White,0.816,0.5,0.7054,1,
2025-26,8,13,Clarke,0.4572,0.5,0.47218,1,
2025-26,8,14,Kacurri,0.0,0.0,0.0,1,
2025-26,8,15,Nichols,0.448,0.5,0.4662,1,
2025-26,8,16,Saka,1.586,4.2,2.5009,1,
2025-26,8,17,Ødegaard,0.0,0.0,0.0,1,
2025-26,8,18,Madueke,0.0,0.0,0.0,1,
2025-26,8,19,Martinelli,1.5964,3.5,2.26266,1,
2025-26,8,20,Trossard,1.0788,2.8,1.68122,1,
2025-26,8,21,Rice,3.1244,8.2,4.90086,1,
2025-26,8,22,Merino,1.1476,3.2,1.86594,1,
2025-26,8,23,Fábio Vieira,0.0,0.0,0.0,1,
2025-26,8,24,Nørgaard,1.7392,0.5,1.30548,1,
2025-26,8,25,Nwaneri,0.7456,1.2,0.90464,1,
2025-26,8,26,Zubimendi,2.4384,2.8,2.56496,1,
2025-26,8,28,Kabia,0.0,0.0,0.0,1,
2025-26,8,29,Sambi,0.0,0.0,0.0,1,
2025-26,8,30,Havertz,0.0,0.0,0.0,1,
2025-26,8,31,G.Jesus,0.0,0.0,0.0,1,
2025-26,8,266,Eze,2.642,4.5,3.2923,1,
2025-26,8,662,Mosquera,0.7608,1.2,0.91452,1,
2025-26,8,666,Gyökeres,2.776,2.5,2.6794,1,
2025-26,8,700,Dowman,0.4944,0.5,0.49636,1,
2025-26,8,711,Harriman-Annous,0.4704,0.5,0.48076,1,
2025-26,8,725,Hincapie,0.6772,0.5,0.61518,1,
2025-26,8,32,Martinez,2.2728,2.3,2.28232,1,
2025-26,8,33,M.Bizot,0.1604,0.0,0.10426,1,
2025-26,8,34,Gauci,0.0,0.0,0.0,1,
2025-26,8,35,Marschall,0.0,0.0,0.0,1,
2025-26,8,36,Cash,2.102,4.7,3.0113,1,
2025-26,9,1,Raya,0.324,5.2,2.0306,1,
2025-26,9,2,Arrizabalaga,3.214,0.5,2.2641,1,
2025-26,9,3,Hein,0.0,0.0,0.0,1,
2025-26,9,4,Setford,0.1872,0.5,0.29668,1,
2025-26,9,5,Gabriel,3.6832,11.8,6.52408,1,
2025-26,9,6,Saliba,2.9184,4.8,3.57696,1,
2025-26,9,7,Calafiori,3.0048,4.8,3.63312,1,
2025-26,9,8,J.Timber,3.7672,6.8,4.82868,1,
2025-26,9,9,Kiwior,0.0,0.0,0.0,1,
2025-26,9,10,Lewis-Skelly,0.766,1.2,0.9179,1,
2025-26,9,11,White,0.8636,0.5,0.73634,1,
2025-26,9,13,Clarke,0.5084,0.5,0.50546,1,
2025-26,9,14,Kacurri,0.0,0.0,0.0,1,
2025-26,9,15,Nichols,0.5308,0.5,0.52002,1,
2025-26,9,16,Saka,4.0732,6.2,4.81758,1,
2025-26,9,17,Ødegaard,0.0,0.0,0.0,1,
2025-26,9,18,Madueke,0.0,0.0,0.0,1,
2025-26,9,19,Martinelli,1.8164,1.5,1.70566,1,
2025-26,9,20,Trossard,2.7252,5.5,3.69638,1,
2025-26,9,21,Rice,3.3148,8.2,5.02462,1,
2025-26,9,22,Merino,1.1652,3.2,1.87738,1,
2025-26,9,23,Fábio Vieira,0.0,0.0,0.0,1,
2025-26,9,24,Nørgaard,1.4896,0.8,1.24824,1,
2025-26,9,25,Nwaneri,0.7112,0.8,0.74228,1,
2025-26,9,26,Zubimendi,2.4528,3.2,2.71432,1,
2025-26,9,28,Kabia,0.0,0.0,0.0,1,
2025-26,9,29,Sambi,0.0,0.0,0.0,1,
2025-26,9,30,Havertz,0.0,0.0,0.0,1,
2025-26,9,31,G.Jesus,0.0,0.0,0.0,1,
2025-26,9,266,Eze,2.9528,4.2,3.38932,1,
2025-26,9,662,Mosquera,0.8468,0.8,0.83042,1,
2025-26,9,666,Gyökeres,3.0268,2.5,2.84242,1,
2025-26,9,700,Dowman,0.5396,0.5,0.52574,1,
2025-26,9,711,Harriman-Annous,0.4588,0.5,0.47322,1,
2025-26,9,725,Hincapie,0.8616,0.5,0.73504,1,
2025-26,9,32,Martinez,2.6712,1.5,2.26128,1,
2025-26,9,33,M.Bizot,0.1848,-0.5,-0.05488,1,
2025-26,9,34,Gauci,0.0,0.0,0.0,1,
2025-26,9,35,Marschall,0.0,0.0,0.0,1,
2025-26,9,36,Cash,2.4648,1.5,2.12712,1,
2025-26,10,1,Raya,0.3044,7.0,2.64786,1,
2025-26,10,2,Arrizabalaga,2.8684,1.0,2.21446,1,
2025-26,10,3,Hein,0.0,0.0,0.0,1,
2025-26,10,4,Setford,0.1704,1.0,0.46076,1,
2025-26,10,5,Gabriel,3.5992,11.0,6.18948,1,
2025-26,10,6,Saliba,1.8508,4.0,2.60302,1,
2025-26,10,7,Calafiori,2.3984,7.0,4.00896,1,
2025-26,10,8,J.Timber,3.0148,8.7,5.00462,1,
2025-26,10,9,Kiwior,0.0,0.0,0.0,1,
2025-26,10,10,Lewis-Skelly,0.6896,1.7,1.04324,1,
2025-26,10,11,White,0.8568,1.0,0.90692,1,
2025-26,10,13,Clarke,0.4868,1.0,0.66642,1,
2025-26,10,14,Kacurri,0.0,0.0,0.0,1,
2025-26,10,15,Nichols,0.4764,1.0,0.65966,1,
2025-26,10,16,Saka,3.46,7.0,4.699,1,
2025-26,10,17,Ødegaard,0.0,0.0,0.0,1,
2025-26,10,18,Madueke,0.0,0.0,0.0,1,
2025-26,10,19,Martinelli,0.67,0.5,0.6105,1,
2025-26,10,20,Trossard,2.8068,6.3,4.02942,1,
2025-26,10,21,Rice,3.1832,8.0,4.86908,1,
2025-26,10,22,Merino,1.2172,2.0,1.49118,1,
2025-26,10,23,Fábio Vieira,0.0,0.0,0.0,1,
2025-26,10,24,Nørgaard,1.4264,1.3,1.38216,1,
2025-26,10,25,Nwaneri,0.7056,1.3,0.91364,1,
2025-26,10,26,Zubimendi,2.3684,4.7,3.18446,1,
2025-26,10,28,Kabia,0.0,0.0,0.0,1,
2025-26,10,29,Sambi,0.0,0.0,0.0,1,
2025-26,10,30,Havertz,0.0,0.0,0.0,1,
2025-26,10,31,G.Jesus,0.0,0.0,0.0,1,
2025-26,10,266,Eze,2.964,7.7,4.6216,1,
2025-26,10,662,Mosquera,0.7512,1.3,0.94328,1,
2025-26,10,666,Gyökeres,2.6668,3.0,2.78342,1,
2025-26,10,700,Dowman,0.5332,1.0,0.69658,1,
2025-26,10,711,Harriman-Annous,0.4668,1.0,0.65342,1,
2025-26,10,725,Hincapie,0.6876,1.3,0.90194,1,
2025-26,10,32,Martinez,2.4412,3.2,2.70678,1,
2025-26,10,33,M.Bizot,0.1728,-0.5,-0.06268,1,
2025-26,10,34,Gauci,0.0,0.0,0.0,1,
2025-26,10,35,Marschall,0.0,0.0,0.0,1,
2025-26,10,36,Cash,2.3312,5.8,3.54528,1,
2025-26,11,1,Raya,2.5116,7.0,4.08254,1,
2025-26,11,2,Arrizabalaga,0.1584,1.0,0.45296,1,
2025-26,11,3,Hein,0.0,0.0,0.0,1,
2025-26,11,4,Setford,0.1236,1.0,0.43034,1,
2025-26,11,5,Gabriel,3.5556,12.0,6.51114,1,
2025-26,11,6,Saliba,2.4864,5.3,3.47116,1,
2025-26,11,7,Calafiori,2.5348,7.0,4.09762,1,
2025-26,11,8,J.Timber,3.022,7.0,4.4143,1,
2025-26,11,9,Kiwior,0.0,0.0,0.0,1,
2025-26,11,10,Lewis-Skelly,0.6668,1.7,1.02842,1,
2025-26,11,11,White,0.8868,1.0,0.92642,1,
2025-26,11,13,Clarke,0.4664,1.0,0.65316,1,
2025-26,11,14,Kacurri,0.0,0.0,0.0,1,
2025-26,11,15,Nichols,0.4704,1.0,0.65576,1,
2025-26,11,16,Saka,3.4064,5.3,4.06916,1,
2025-26,11,17,Ødegaard,0.0,0.0,0.0,1,
2025-26,11,18,Madueke,0.0,0.0,0.0,1,
2025-26,11,19,Martinelli,0.6388,0.4,0.55522,1,
2025-26,11,20,Trossard,2.7412,7.3,4.33678,1,
2025-26,11,21,Rice,3.4632,8.7,5.29608,1,
2025-26,11,22,Merino,1.1252,2.0,1.43138,1,
2025-26,11,23,Fábio Vieira,0.0,0.0,0.0,1,
2025-26,11,24,Nørgaard,1.054,1.7,1.2801,1,
2025-26,11,25,Nwaneri,0.6988,1.3,0.90922,1,
2025-26,11,26,Zubimendi,1.7404,3.5,2.35626,1,
2025-26,11,28,Kabia,0.0,0.0,0.0,1,
2025-26,11,29,Sambi,0.0,0.0,0.0,1,
2025-26,11,30,Havertz,0.0,0.0,0.0,1,
2025-26,11,31,G.Jesus,0.0,0.0,0.0,1,
2025-26,11,266,Eze,2.9128,6.7,4.23832,1,
2025-26,11,662,Mosquera,0.8048,1.3,0.97812,1,
2025-26,11,666,Gyökeres,1.0008,1.2,1.07052,1,
2025-26,11,700,Dowman,0.4704,1.0,0.65576,1,
2025-26,11,711,Harriman-Annous,0.4496,1.0,0.64224,1,
2025-26,11,725,Hincapie,0.7252,1.7,1.06638,1,
2025-26,11,32,Martinez,2.8348,3.7,3.13762,1,
2025-26,11,33,M.Bizot,0.2,0.0,0.13,1,
2025-26,11,34,Gauci,0.0,0.0,0.0,1,
2025-26,11,35,Marschall,0.0,0.0,0.0,1,
2025-26,11,36,Cash,2.6128,5.7,3.69332,1,
2025-26,12,1,Raya,2.7908,5.3,3.66902,1,
2025-26,12,2,Arrizabalaga,0.1768,1.0,0.46492,1,
2025-26,12,3,Hein,0.0,0.0,0.0,1,
2025-26,12,4,Setford,0.184,1.0,0.4696,1,
2025-26,12,5,Gabriel,0.0,0.0,0.0,1,
2025-26,12,6,Saliba,2.7544,3.7,3.08536,1,
2025-26,12,7,Calafiori,2.3972,4.0,2.95818,1,
2025-26,12,8,J.Timber,3.3792,5.3,4.05148,1,
