season,gw,team_id,short_name,sh0,sa0,sh1,sa1,replaced
2024-25,3,9,FUL,1155,1155,1080,1125,1
2024-25,3,10,IPS,1065,1065,1050,1050,1
2024-25,3,11,LEI,975,975,1050,1060,1
2024-25,3,12,LIV,1350,1370,1235,1370,1
2024-25,3,13,MCI,1220,1270,1355,1380,1
2024-25,3,14,MUN,1095,1135,1115,1175,1
2024-25,3,15,NEW,1220,1255,1130,1285,1
2024-25,3,16,NFO,1220,1290,1090,1100,1
2024-25,3,17,SOU,975,975,1050,1050,1
2024-25,3,18,TOT,1100,1170,1165,1225,1
2024-25,3,19,WHU,1090,1100,1095,1100,1
2024-25,3,20,WOL,1125,1145,1095,1100,1
2024-25,4,1,ARS,1350,1350,1350,1380,1
2024-25,4,2,AVL,1145,1240,1120,1245,1
2024-25,4,3,BOU,1170,1200,1100,1100,1
2024-25,4,4,BRE,1130,1180,1100,1100,1
2024-25,4,5,BHA,1140,1165,1100,1100,1
2024-25,4,6,CHE,1155,1235,1130,1255,1
2024-25,4,7,CRY,1150,1155,1100,1165,1
2024-25,4,8,EVE,1120,1145,1090,1125,1
2024-25,4,9,FUL,1155,1155,1080,1125,1
2024-25,4,10,IPS,1065,1065,1050,1050,1
2024-25,4,11,LEI,975,975,1050,1060,1
2024-25,4,12,LIV,1350,1370,1235,1370,1
2024-25,4,13,MCI,1220,1270,1355,1380,1
2024-25,4,14,MUN,1095,1135,1115,1175,1
2024-25,4,15,NEW,1220,1255,1130,1285,1
2024-25,4,16,NFO,1220,1290,1090,1100,1
2024-25,4,17,SOU,975,975,1050,1050,1
2024-25,4,18,TOT,1100,1170,1165,1225,1
2024-25,4,19,WHU,1090,1100,1095,1100,1
2024-25,4,20,WOL,1125,1145,1095,1100,1
2024-25,5,1,ARS,1350,1350,1350,1380,1
2024-25,5,2,AVL,1145,1240,1120,1245,1
2024-25,5,3,BOU,1170,1200,1100,1100,1
2024-25,5,4,BRE,1130,1180,1100,1100,1
2024-25,5,5,BHA,1140,1165,1100,1100,1
2024-25,5,6,CHE,1155,1235,1130,1255,1
2024-25,5,7,CRY,1150,1155,1100,1165,1
2024-25,5,8,EVE,1120,1145,1090,1125,1
2024-25,5,9,FUL,1155,1155,1080,1125,1
2024-25,5,10,IPS,1065,1065,1050,1050,1
2024-25,5,11,LEI,975,975,1050,1060,1
2024-25,5,12,LIV,1350,1370,1235,1370,1
2024-25,5,13,MCI,1220,1270,1355,1380,1
2024-25,5,14,MUN,1095,1135,1115,1175,1
2024-25,5,15,NEW,1220,1255,1130,1285,1
2024-25,5,16,NFO,1220,1290,1090,1100,1
2024-25,5,17,SOU,975,975,1050,1050,1
2024-25,5,18,TOT,1100,1170,1165,1225,1
2024-25,5,19,WHU,1090,1100,1095,1100,1
2024-25,5,20,WOL,1125,1145,1095,1100,1
2024-25,6,1,ARS,1350,1350,1350,1380,1
2024-25,6,2,AVL,1145,1240,1120,1245,1
2024-25,6,3,BOU,1170,1200,1100,1100,1
2024-25,6,4,BRE,1130,1180,1100,1100,1
2024-25,6,5,BHA,1140,1165,1100,1100,1
2024-25,6,6,CHE,1155,1235,1130,1255,1
2024-25,6,7,CRY,1150,1155,1100,1165,1
2024-25,6,8,EVE,1120,1145,1090,1125,1
2024-25,6,9,FUL,1155,1155,1080,1125,1
2024-25,6,10,IPS,1065,1065,1050,1050,1
2024-25,6,11,LEI,975,975,1050,1060,1
2024-25,6,12,LIV,1350,1370,1235,1370,1
2024-25,6,13,MCI,1220,1270,1355,1380,1
2024-25,6,14,MUN,1095,1135,1115,1175,1
2024-25,6,15,NEW,1220,1255,1130,1285,1
2024-25,6,16,NFO,1220,1290,1090,1100,1
2024-25,6,17,SOU,975,975,1050,1050,1
2024-25,6,18,TOT,1100,1170,1165,1225,1
2024-25,6,19,WHU,1090,1100,1095,1100,1
2024-25,6,20,WOL,1125,1145,1095,1100,1
2024-25,7,1,ARS,1350,1350,1350,1380,1
2024-25,7,2,AVL,1145,1240,1120,1245,1
2024-25,7,3,BOU,1170,1200,1100,1100,1
2024-25,7,4,BRE,1130,1180,1100,1100,1
2024-25,7,5,BHA,1140,1165,1100,1100,1
2024-25,7,6,CHE,1155,1235,1130,1255,1
2024-25,7,7,CRY,1150,1155,1100,1165,1
2024-25,7,8,EVE,1120,1145,1090,1125,1
2024-25,7,9,FUL,1155,1155,1080,1125,1
2024-25,7,10,IPS,1065,1065,1050,1050,1
2024-25,7,11,LEI,975,975,1050,1060,1
2024-25,7,12,LIV,1350,1370,1235,1370,1
2024-25,7,13,MCI,1220,1270,1355,1380,1
2024-25,7,14,MUN,1095,1135,1115,1175,1
2024-25,7,15,NEW,1220,1255,1130,1285,1
2024-25,7,16,NFO,1220,1290,1090,1100,1
2024-25,7,17,SOU,975,975,1050,1050,1
2024-25,7,18,TOT,1100,1170,1165,1225,1
2024-25,7,19,WHU,1090,1100,1095,1100,1
2024-25,7,20,WOL,1125,1145,1095,1100,1
2024-25,8,1,ARS,1350,1350,1350,1375,1
2024-25,8,2,AVL,1145,1240,1160,1220,1
2024-25,8,3,BOU,1170,1200,1100,1145,1
2024-25,8,4,BRE,1130,1180,1090,1155,1
2024-25,8,5,BHA,1140,1165,1100,1175,1
2024-25,8,6,CHE,1155,1235,1225,1230,1
2024-25,8,7,CRY,1150,1155,1095,1095,1
2024-25,8,8,EVE,1120,1145,1080,1100,1
2024-25,8,9,FUL,1155,1155,1100,1160,1
2024-25,8,10,IPS,1065,1065,1060,1090,1
2024-25,8,11,LEI,975,975,1075,1100,1
2024-25,8,12,LIV,1350,1370,1350,1365,1
2024-25,8,13,MCI,1220,1270,1355,1370,1
2024-25,8,14,MUN,1095,1135,1125,1155,1
2024-25,8,15,NEW,1220,1255,1115,1220,1
2024-25,8,16,NFO,1220,1290,1130,1100,1
2024-25,8,17,SOU,975,975,1060,1065,1
2024-25,8,18,TOT,1100,1170,1220,1260,1
2024-25,8,19,WHU,1090,1100,1100,1100,1
2024-25,8,20,WOL,1125,1145,1075,1090,1
2024-25,9,1,ARS,1350,1350,1350,1375,1
2024-25,9,2,AVL,1145,1240,1160,1220,1
2024-25,9,3,BOU,1170,1200,1100,1145,1
2024-25,9,4,BRE,1130,1180,1090,1155,1
2024-25,9,5,BHA,1140,1165,1100,1175,1
2024-25,9,6,CHE,1155,1235,1225,1230,1
2024-25,9,7,CRY,1150,1155,1095,1095,1
2024-25,9,8,EVE,1120,1145,1080,1100,1
2024-25,9,9,FUL,1155,1155,1100,1160,1
2024-25,9,10,IPS,1065,1065,1060,1090,1
2024-25,9,11,LEI,975,975,1075,1100,1
2024-25,9,12,LIV,1350,1370,1350,1365,1
2024-25,9,13,MCI,1220,1270,1355,1370,1
2024-25,9,14,MUN,1095,1135,1125,1155,1
2024-25,9,15,NEW,1220,1255,1115,1220,1
2024-25,9,16,NFO,1220,1290,1130,1100,1
2024-25,9,17,SOU,975,975,1060,1065,1
2024-25,9,18,TOT,1100,1170,1220,1260,1
2024-25,9,19,WHU,1090,1100,1100,1100,1
2024-25,9,20,WOL,1125,1145,1075,1090,1
2024-25,10,1,ARS,1350,1350,1350,1375,1
2024-25,10,2,AVL,1145,1240,1160,1220,1
2024-25,10,3,BOU,1170,1200,1100,1145,1
2024-25,10,4,BRE,1130,1180,1090,1155,1
2024-25,10,5,BHA,1140,1165,1100,1175,1
2024-25,10,6,CHE,1155,1235,1225,1230,1
2024-25,10,7,CRY,1150,1155,1095,1095,1
2024-25,10,8,EVE,1120,1145,1080,1100,1
2024-25,10,9,FUL,1155,1155,1100,1160,1
2024-25,10,10,IPS,1065,1065,1060,1090,1
2024-25,10,11,LEI,975,975,1075,1100,1
2024-25,10,12,LIV,1350,1370,1350,1365,1
2024-25,10,13,MCI,1220,1270,1355,1370,1
2024-25,10,14,MUN,1095,1135,1125,1155,1
2024-25,10,15,NEW,1220,1255,1115,1220,1
2024-25,10,16,NFO,1220,1290,1130,1100,1
2024-25,10,17,SOU,975,975,1060,1065,1
2024-25,10,18,TOT,1100,1170,1220,1260,1
2024-25,10,19,WHU,1090,1100,1100,1100,1
2024-25,10,20,WOL,1125,1145,1075,1090,1
2024-25,11,1,ARS,1350,1350,1350,1375,1
2024-25,11,2,AVL,1145,1240,1160,1220,1
2024-25,11,3,BOU,1170,1200,1100,1145,1
2024-25,11,4,BRE,1130,1180,1090,1155,1
2024-25,11,5,BHA,1140,1165,1100,1175,1
2024-25,11,6,CHE,1155,1235,1225,1230,1
2024-25,11,7,CRY,1150,1155,1095,1095,1
2024-25,11,8,EVE,1120,1145,1080,1100,1
2024-25,11,9,FUL,1155,1155,1100,1160,1
2024-25,11,10,IPS,1065,1065,1060,1090,1
2024-25,11,11,LEI,975,975,1075,1100,1
2024-25,11,12,LIV,1350,1370,1350,1365,1
2024-25,11,13,MCI,1220,1270,1355,1370,1
2024-25,11,14,MUN,1095,1135,1125,1155,1
2024-25,11,15,NEW,1220,1255,1115,1220,1
2024-25,11,16,NFO,1220,1290,1130,1100,1
2024-25,11,17,SOU,975,975,1060,1065,1
2024-25,11,18,TOT,1100,1170,1220,1260,1
2024-25,11,19,WHU,1090,1100,1100,1100,1
2024-25,11,20,WOL,1125,1145,1075,1090,1
2024-25,12,1,ARS,1350,1350,1350,1375,1
2024-25,12,2,AVL,1145,1240,1160,1220,1
2024-25,12,3,BOU,1170,1200,1100,1145,1
2024-25,12,4,BRE,1130,1180,1090,1155,1
2024-25,12,5,BHA,1140,1165,1100,1175,1
2024-25,12,6,CHE,1155,1235,1225,1230,1
2024-25,12,7,CRY,1150,1155,1095,1095,1
2024-25,12,8,EVE,1120,1145,1080,1100,1
2024-25,12,9,FUL,1155,1155,1100,1160,1
2024-25,12,10,IPS,1065,1065,1060,1090,1
2024-25,12,11,LEI,975,975,1075,1100,1
2024-25,12,12,LIV,1350,1370,1350,1365,1
2024-25,12,13,MCI,1220,1270,1355,1370,1
2024-25,12,14,MUN,1095,1135,1125,1155,1
2024-25,12,15,NEW,1220,1255,1115,1220,1
2024-25,12,16,NFO,1220,1290,1130,1100,1
2024-25,12,17,SOU,975,975,1060,1065,1
2024-25,12,18,TOT,1100,1170,1220,1260,1
2024-25,12,19,WHU,1090,1100,1100,1100,1
2024-25,12,20,WOL,1125,1145,1075,1090,1
2024-25,13,1,ARS,1350,1350,1350,1375,1
2024-25,13,2,AVL,1145,1240,1160,1220,1
2024-25,13,3,BOU,1170,1200,1100,1145,1
2024-25,13,4,BRE,1130,1180,1090,1155,1
2024-25,13,5,BHA,1140,1165,1100,1175,1
2024-25,13,6,CHE,1155,1235,1225,1230,1
2024-25,13,7,CRY,1150,1155,1095,1095,1
2024-25,13,8,EVE,1120,1145,1080,1100,1
2024-25,13,9,FUL,1155,1155,1100,1160,1
2024-25,13,10,IPS,1065,1065,1060,1090,1
2024-25,13,11,LEI,975,975,1075,1100,1
2024-25,13,12,LIV,1350,1370,1350,1365,1
2024-25,13,13,MCI,1220,1270,1355,1370,1
2024-25,13,14,MUN,1095,1135,1125,1155,1
2024-25,13,15,NEW,1220,1255,1115,1220,1
2024-25,13,16,NFO,1220,1290,1130,1100,1
2024-25,13,17,SOU,975,975,1060,1065,1
2024-25,13,18,TOT,1100,1170,1220,1260,1
2024-25,13,19,WHU,1090,1100,1100,1100,1
2024-25,13,20,WOL,1125,1145,1075,1090,1
2024-25,14,1,ARS,1350,1350,1350,1375,1
2024-25,14,2,AVL,1145,1240,1160,1220,1
2024-25,14,3,BOU,1170,1200,1100,1145,1
2024-25,14,4,BRE,1130,1180,1090,1155,1
2024-25,14,5,BHA,1140,1165,1100,1175,1
2024-25,14,6,CHE,1155,1235,1225,1230,1
2024-25,14,7,CRY,1150,1155,1095,1095,1
2024-25,14,8,EVE,1120,1145,1080,1100,1
2024-25,14,9,FUL,1155,1155,1100,1160,1
2024-25,14,10,IPS,1065,1065,1060,1090,1
2024-25,14,11,LEI,975,975,1075,1100,1
2024-25,14,12,LIV,1350,1370,1350,1365,1
2024-25,14,13,MCI,1220,1270,1355,1370,1
2024-25,14,14,MUN,1095,1135,1125,1155,1
2024-25,14,15,NEW,1220,1255,1115,1220,1
2024-25,14,16,NFO,1220,1290,1130,1100,1
2024-25,14,17,SOU,975,975,1060,1065,1
2024-25,14,18,TOT,1100,1170,1220,1260,1
2024-25,14,19,WHU,1090,1100,1100,1100,1
2024-25,14,20,WOL,1125,1145,1075,1090,1
2024-25,15,1,ARS,1350,1350,1350,1375,1
2024-25,15,2,AVL,1145,1240,1160,1220,1
2024-25,15,3,BOU,1170,1200,1100,1145,1
2024-25,15,4,BRE,1130,1180,1090,1155,1
2024-25,15,5,BHA,1140,1165,1100,1175,1
2024-25,15,6,CHE,1155,1235,1225,1230,1
2024-25,15,7,CRY,1150,1155,1095,1095,1
2024-25,15,8,EVE,1120,1145,1080,1100,1
2024-25,15,9,FUL,1155,1155,1100,1160,1
2024-25,15,10,IPS,1065,1065,1060,1090,1
2024-25,15,11,LEI,975,975,1075,1100,1
2024-25,15,12,LIV,1350,1370,1350,1365,1
2024-25,15,13,MCI,1220,1270,1355,1370,1
2024-25,15,14,MUN,1095,1135,1125,1155,1
2024-25,15,15,NEW,1220,1255,1115,1220,1
2024-25,15,16,NFO,1220,1290,1130,1100,1
2024-25,15,17,SOU,975,975,1060,1065,1
2024-25,15,18,TOT,1100,1170,1220,1260,1
2024-25,15,19,WHU,1090,1100,1100,1100,1
2024-25,15,20,WOL,1125,1145,1075,1090,1
2024-25,16,1,ARS,1350,1350,1350,1375,1
2024-25,16,2,AVL,1145,1240,1160,1220,1
2024-25,16,3,BOU,1170,1200,1100,1145,1
2024-25,16,4,BRE,1130,1180,1090,1155,1
2024-25,16,5,BHA,1140,1165,1100,1175,1
2024-25,16,6,CHE,1155,1235,1225,1230,1
2024-25,16,7,CRY,1150,1155,1095,1095,1
2024-25,16,8,EVE,1120,1145,1080,1100,1
2024-25,16,9,FUL,1155,1155,1100,1160,1
2024-25,16,10,IPS,1065,1065,1060,1090,1
2024-25,16,11,LEI,975,975,1075,1100,1
2024-25,16,12,LIV,1350,1370,1350,1365,1
2024-25,16,13,MCI,1220,1270,1355,1370,1
2024-25,16,14,MUN,1095,1135,1125,1155,1
2024-25,16,15,NEW,1220,1255,1115,1220,1
2024-25,16,16,NFO,1220,1290,1130,1100,1
2024-25,16,17,SOU,975,975,1060,1065,1
2024-25,16,18,TOT,1100,1170,1220,1260,1
2024-25,16,19,WHU,1090,1100,1100,1100,1
2024-25,16,20,WOL,1125,1145,1075,1090,1
2024-25,17,1,ARS,1350,1350,1250,1360,1
2024-25,17,2,AVL,1145,1240,1110,1240,1
2024-25,17,3,BOU,1170,1200,1140,1175,1
2024-25,17,4,BRE,1130,1180,1080,1225,1
2024-25,17,5,BHA,1140,1165,1110,1150,1
2024-25,17,6,CHE,1155,1235,1255,1255,1
2024-25,17,7,CRY,1150,1155,1120,1125,1
2024-25,17,8,EVE,1120,1145,1095,1125,1
2024-25,17,9,FUL,1155,1155,1125,1140,1
2024-25,17,10,IPS,1065,1065,1075,1075,1
2024-25,17,11,LEI,975,975,1070,1090,1
2024-25,17,12,LIV,1350,1370,1350,1360,1
2024-25,17,13,MCI,1220,1270,1220,1290,1
2024-25,17,14,MUN,1095,1135,1125,1155,1
2024-25,17,15,NEW,1220,1255,1115,1220,1
2024-25,17,16,NFO,1220,1290,1130,1175,1
2024-25,17,17,SOU,975,975,1055,1075,1
2024-25,17,18,TOT,1100,1170,1220,1245,1
2024-25,17,19,WHU,1090,1100,1100,1090,1
2024-25,17,20,WOL,1125,1145,1085,1095,1
2024-25,18,1,ARS,1350,1350,1250,1360,1
2024-25,18,2,AVL,1145,1240,1110,1240,1
2024-25,18,3,BOU,1170,1200,1140,1175,1
2024-25,18,4,BRE,1130,1180,1080,1225,1
2024-25,18,5,BHA,1140,1165,1110,1150,1
2024-25,18,6,CHE,1155,1235,1255,1255,1
2024-25,18,7,CRY,1150,1155,1120,1125,1
2024-25,18,8,EVE,1120,1145,1095,1125,1
2024-25,18,9,FUL,1155,1155,1125,1140,1
2024-25,18,10,IPS,1065,1065,1075,1075,1
2024-25,18,11,LEI,975,975,1070,1090,1
2024-25,18,12,LIV,1350,1370,1350,1360,1
2024-25,18,13,MCI,1220,1270,1220,1290,1
2024-25,18,14,MUN,1095,1135,1125,1155,1
2024-25,18,15,NEW,1220,1255,1115,1220,1
2024-25,18,16,NFO,1220,1290,1130,1175,1
2024-25,18,17,SOU,975,975,1055,1075,1
2024-25,18,18,TOT,1100,1170,1220,1245,1
2024-25,18,19,WHU,1090,1100,1100,1090,1
2024-25,18,20,WOL,1125,1145,1085,1095,1
2024-25,19,1,ARS,1350,1350,1250,1360,1
2024-25,19,2,AVL,1145,1240,1110,1240,1
2024-25,19,3,BOU,1170,1200,1140,1175,1
2024-25,19,4,BRE,1130,1180,1080,1225,1
2024-25,19,5,BHA,1140,1165,1110,1150,1
2024-25,19,6,CHE,1155,1235,1255,1255,1
2024-25,19,7,CRY,1150,1155,1120,1125,1
2024-25,19,8,EVE,1120,1145,1095,1125,1
2024-25,19,9,FUL,1155,1155,1125,1140,1
2024-25,19,10,IPS,1065,1065,1075,1075,1
2024-25,19,11,LEI,975,975,1070,1090,1
2024-25,19,12,LIV,1350,1370,1350,1360,1
2024-25,19,13,MCI,1220,1270,1220,1290,1
2024-25,19,14,MUN,1095,1135,1125,1155,1
2024-25,19,15,NEW,1220,1255,1115,1220,1
2024-25,19,16,NFO,1220,1290,1130,1175,1
2024-25,19,17,SOU,975,975,1055,1075,1
2024-25,19,18,TOT,1100,1170,1220,1245,1
2024-25,19,19,WHU,1090,1100,1100,1090,1
2024-25,19,20,WOL,1125,1145,1085,1095,1
2024-25,20,1,ARS,1350,1350,1250,1360,1
2024-25,20,2,AVL,1145,1240,1110,1240,1
2024-25,20,3,BOU,1170,1200,1140,1175,1
2024-25,20,4,BRE,1130,1180,1080,1225,1
2024-25,20,5,BHA,1140,1165,1110,1150,1
2024-25,20,6,CHE,1155,1235,1255,1255,1
2024-25,20,7,CRY,1150,1155,1120,1125,1
2024-25,20,8,EVE,1120,1145,1095,1125,1
2024-25,20,9,FUL,1155,1155,1125,1140,1
2024-25,20,10,IPS,1065,1065,1075,1075,1
2024-25,20,11,LEI,975,975,1070,1090,1
2024-25,20,12,LIV,1350,1370,1350,1360,1
2024-25,20,13,MCI,1220,1270,1220,1290,1
2024-25,20,14,MUN,1095,1135,1125,1155,1
2024-25,20,15,NEW,1220,1255,1115,1220,1
2024-25,20,16,NFO,1220,1290,1130,1175,1
2024-25,20,17,SOU,975,975,1055,1075,1
2024-25,20,18,TOT,1100,1170,1220,1245,1
2024-25,20,19,WHU,1090,1100,1100,1090,1
2024-25,20,20,WOL,1125,1145,1085,1095,1
2024-25,21,1,ARS,1350,1350,1250,1360,1
2024-25,21,2,AVL,1145,1240,1110,1240,1
2024-25,21,3,BOU,1170,1200,1140,1175,1
2024-25,21,4,BRE,1130,1180,1080,1225,1
2024-25,21,5,BHA,1140,1165,1110,1150,1
2024-25,21,6,CHE,1155,1235,1255,1255,1
2024-25,21,7,CRY,1150,1155,1120,1125,1
2024-25,21,8,EVE,1120,1145,1095,1125,1
2024-25,21,9,FUL,1155,1155,1125,1140,1
2024-25,21,10,IPS,1065,1065,1075,1075,1
2024-25,21,11,LEI,975,975,1070,1090,1
2024-25,21,12,LIV,1350,1370,1350,1360,1
2024-25,21,13,MCI,1220,1270,1220,1290,1
2024-25,21,14,MUN,1095,1135,1125,1155,1
2024-25,21,15,NEW,1220,1255,1115,1220,1
2024-25,21,16,NFO,1220,1290,1130,1175,1
2024-25,21,17,SOU,975,975,1055,1075,1
2024-25,21,18,TOT,1100,1170,1220,1245,1
2024-25,21,19,WHU,1090,1100,1100,1090,1
2024-25,21,20,WOL,1125,1145,1085,1095,1
2024-25,22,1,ARS,1350,1350,1250,1360,1
2024-25,22,2,AVL,1145,1240,1110,1240,1
2024-25,22,3,BOU,1170,1200,1140,1175,1
2024-25,22,4,BRE,1130,1180,1080,1225,1
2024-25,22,5,BHA,1140,1165,1110,1150,1
2024-25,22,6,CHE,1155,1235,1255,1255,1
2024-25,22,7,CRY,1150,1155,1120,1125,1
2024-25,22,8,EVE,1120,1145,1095,1125,1
2024-25,22,9,FUL,1155,1155,1125,1140,1
2024-25,22,10,IPS,1065,1065,1075,1075,1
2024-25,22,11,LEI,975,975,1070,1090,1
2024-25,22,12,LIV,1350,1370,1350,1360,1
2024-25,22,13,MCI,1220,1270,1220,1290,1
2024-25,22,14,MUN,1095,1135,1125,1155,1
2024-25,22,15,NEW,1220,1255,1115,1220,1
2024-25,22,16,NFO,1220,1290,1130,1175,1
2024-25,22,17,SOU,975,975,1055,1075,1
2024-25,22,18,TOT,1100,1170,1220,1245,1
2024-25,22,19,WHU,1090,1100,1100,1090,1
2024-25,22,20,WOL,1125,1145,1085,1095,1
2024-25,23,1,ARS,1350,1350,1235,1335,1
2024-25,23,2,AVL,1145,1240,1110,1215,1
2024-25,23,3,BOU,1170,1200,1195,1215,1
2024-25,23,4,BRE,1130,1180,1100,1195,1
2024-25,23,5,BHA,1140,1165,1140,1150,1
2024-25,23,6,CHE,1155,1235,1230,1235,1
2024-25,23,7,CRY,1150,1155,1130,1130,1
2024-25,23,8,EVE,1120,1145,1095,1125,1
2024-25,23,9,FUL,1155,1155,1150,1150,1
2024-25,23,10,IPS,1065,1065,1075,1075,1
2024-25,23,11,LEI,975,975,1075,1085,1
2024-25,23,12,LIV,1350,1370,1355,1360,1
2024-25,23,13,MCI,1220,1270,1230,1250,1
2024-25,23,14,MUN,1095,1135,1115,1140,1
2024-25,23,15,NEW,1220,1255,1195,1225,1
2024-25,23,16,NFO,1220,1290,1195,1220,1
2024-25,23,17,SOU,975,975,1055,1065,1
2024-25,23,18,TOT,1100,1170,1150,1185,1
2024-25,23,19,WHU,1090,1100,1095,1100,1
2024-25,23,20,WOL,1125,1145,1095,1095,1
2024-25,24,1,ARS,1350,1350,1235,1335,1
2024-25,24,2,AVL,1145,1240,1110,1215,1
2024-25,24,3,BOU,1170,1200,1195,1215,1
2024-25,24,4,BRE,1130,1180,1100,1195,1
2024-25,24,5,BHA,1140,1165,1140,1150,1
2024-25,24,6,CHE,1155,1235,1230,1235,1
2024-25,24,7,CRY,1150,1155,1130,1130,1
2024-25,24,8,EVE,1120,1145,1095,1125,1
2024-25,24,9,FUL,1155,1155,1150,1150,1
2024-25,24,10,IPS,1065,1065,1075,1075,1
2024-25,24,11,LEI,975,975,1075,1085,1
2024-25,24,12,LIV,1350,1370,1355,1360,1
2024-25,24,13,MCI,1220,1270,1230,1250,1
2024-25,24,14,MUN,1095,1135,1115,1140,1
2024-25,24,15,NEW,1220,1255,1195,1225,1
2024-25,24,16,NFO,1220,1290,1195,1220,1
2024-25,24,17,SOU,975,975,1055,1065,1
2024-25,24,18,TOT,1100,1170,1150,1185,1
2024-25,24,19,WHU,1090,1100,1095,1100,1
2024-25,24,20,WOL,1125,1145,1095,1095,1
2024-25,25,1,ARS,1350,1350,1235,1335,1
2024-25,25,2,AVL,1145,1240,1110,1215,1
2024-25,25,3,BOU,1170,1200,1195,1215,1
2024-25,25,4,BRE,1130,1180,1100,1195,1
2024-25,25,5,BHA,1140,1165,1140,1150,1
2024-25,25,6,CHE,1155,1235,1230,1235,1
2024-25,25,7,CRY,1150,1155,1130,1130,1
2024-25,25,8,EVE,1120,1145,1095,1125,1
2024-25,25,9,FUL,1155,1155,1150,1150,1
2024-25,25,10,IPS,1065,1065,1075,1075,1
2024-25,25,11,LEI,975,975,1075,1085,1
2024-25,25,12,LIV,1350,1370,1355,1360,1
2024-25,25,13,MCI,1220,1270,1230,1250,1
2024-25,25,14,MUN,1095,1135,1115,1140,1
2024-25,25,15,NEW,1220,1255,1195,1225,1
2024-25,25,16,NFO,1220,1290,1195,1220,1
2024-25,25,17,SOU,975,975,1055,1065,1
2024-25,25,18,TOT,1100,1170,1150,1185,1
2024-25,25,19,WHU,1090,1100,1095,1100,1
2024-25,25,20,WOL,1125,1145,1095,1095,1
2024-25,26,1,ARS,1350,1350,1235,1335,1
2024-25,26,2,AVL,1145,1240,1110,1215,1
2024-25,26,3,BOU,1170,1200,1195,1215,1
2024-25,26,4,BRE,1130,1180,1100,1195,1
2024-25,26,5,BHA,1140,1165,1140,1150,1
2024-25,26,6,CHE,1155,1235,1230,1235,1
2024-25,26,7,CRY,1150,1155,1130,1130,1
2024-25,26,8,EVE,1120,1145,1095,1125,1
2024-25,26,9,FUL,1155,1155,1150,1150,1
2024-25,26,10,IPS,1065,1065,1075,1075,1
2024-25,26,11,LEI,975,975,1075,1085,1
2024-25,26,12,LIV,1350,1370,1355,1360,1
2024-25,26,13,MCI,1220,1270,1230,1250,1
2024-25,26,14,MUN,1095,1135,1115,1140,1
2024-25,26,15,NEW,1220,1255,1195,1225,1
2024-25,26,16,NFO,1220,1290,1195,1220,1
2024-25,26,17,SOU,975,975,1055,1065,1
2024-25,26,18,TOT,1100,1170,1150,1185,1
2024-25,26,19,WHU,1090,1100,1095,1100,1
