gw,player_id,web_name,team_id,position,now_cost,mu,sigma,p_start,p_sub,p_60,p_10_plus,n_fixtures,actual_points,actual_minutes,did_start,captured_at,scored_at
9,1,Raya,1,GKP,57,0.324,1.0927,0.08,0.0736,0.0803,0.0004,1,6,90,1,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,2,Arrizabalaga,1,GKP,43,3.3268,2.3491,0.88,0.0048,0.8188,0.002,1,0,0,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,3,Hein,1,GKP,40,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,4,Setford,1,GKP,40,0.1872,0.8345,0.04,0.0384,0.0403,0.0,1,0,0,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,5,Gabriel,1,DEF,64,2.5752,3.1395,0.48,0.1456,0.458,0.0348,1,9,90,1,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,6,Saliba,1,DEF,60,1.372,2.2243,0.28,0.2016,0.2765,0.0088,1,1,45,1,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,7,Calafiori,1,DEF,58,2.118,2.866,0.48,0.1456,0.458,0.0236,1,6,81,1,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,8,J.Timber,1,DEF,60,0.9696,2.2031,0.14,0.2408,0.1495,0.0116,1,6,90,1,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,9,Kiwior,1,DEF,54,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,10,Lewis-Skelly,1,DEF,52,0.766,1.5598,0.18,0.1804,0.1818,0.0008,1,1,2,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,11,White,1,DEF,54,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,13,Clarke,1,DEF,39,0.5084,1.1923,0.1,0.198,0.1088,0.0,1,0,0,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,14,Kacurri,1,DEF,39,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,15,Nichols,1,DEF,39,0.5308,1.2909,0.1,0.198,0.1088,0.0012,1,0,0,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,16,Saka,1,MID,100,1.882,3.0857,0.28,0.2016,0.2765,0.0348,1,3,65,1,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,17,Ødegaard,1,MID,79,1.3724,2.2492,0.28,0.2016,0.2765,0.0112,1,0,0,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,18,Madueke,1,MID,69,1.184,1.9157,0.28,0.2016,0.2765,0.0048,1,0,0,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,19,Martinelli,1,MID,69,1.8164,2.3959,0.45,0.154,0.4308,0.014,1,1,24,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,20,Trossard,1,MID,69,1.2792,2.0782,0.28,0.2016,0.2765,0.0096,1,3,90,1,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,21,Rice,1,MID,66,1.4636,2.2091,0.28,0.2016,0.2765,0.0096,1,7,81,1,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,22,Merino,1,MID,59,1.1652,1.8819,0.28,0.2016,0.2765,0.004,1,1,8,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,23,Fábio Vieira,1,MID,54,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,24,Nørgaard,1,MID,53,1.4896,2.1378,0.18,0.1804,0.1818,0.0052,1,0,0,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,25,Nwaneri,1,MID,52,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,26,Zubimendi,1,MID,55,1.0852,1.6637,0.28,0.2016,0.2765,0.0008,1,5,90,1,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,28,Kabia,1,MID,45,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,29,Sambi,1,MID,45,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,30,Havertz,1,FWD,73,2.524,2.4331,0.72,0.0784,0.6759,0.022,1,0,0,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,31,G.Jesus,1,FWD,64,1.3408,2.2129,0.28,0.2016,0.2765,0.0116,1,0,0,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,266,Eze,1,MID,76,1.4208,2.3726,0.28,0.2016,0.2765,0.0172,1,11,87,1,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,662,Mosquera,1,DEF,54,0.8468,1.7622,0.18,0.1804,0.1818,0.0028,1,1,45,1,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,666,Gyökeres,1,FWD,90,2.1588,2.7605,0.48,0.1456,0.458,0.0312,1,2,90,1,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,700,Dowman,1,MID,44,0.5396,1.2034,0.1,0.198,0.1088,0.0012,1,0,0,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,711,Harriman-Annous,1,MID,45,0.4588,0.9645,0.1,0.198,0.1088,0.0004,1,0,0,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,725,Hincapie,1,DEF,54,0.8616,1.7658,0.18,0.1804,0.1818,0.0032,1,1,8,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,759,Salmon,1,DEF,40,0.5192,1.2671,0.1,0.198,0.1088,0.0016,1,,,,2026-08-18T09:50:25.863805+00:00,
9,32,Martinez,2,GKP,50,2.7324,2.1306,0.88,0.0096,0.8192,0.0004,1,8,90,1,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,33,M.Bizot,2,GKP,44,0.1848,0.8288,0.04,0.0384,0.0403,0.0,1,0,0,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,34,Gauci,2,GKP,40,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,35,Marschall,2,GKP,40,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
9,36,Cash,2,DEF,46,1.7376,2.3203,0.48,0.1144,0.4556,0.0048,1,15,90,1,2026-08-18T09:50:25.863805+00:00,2026-08-18T09:51:31.006013+00:00
