gw,player_id,web_name,team_id,position,now_cost,mu,sigma,p_start,p_sub,p_60,p_10_plus,n_fixtures,actual_points,actual_minutes,did_start,captured_at,scored_at
28,1,Raya,1,GKP,60,2.9584,2.1556,0.9,0.008,0.8376,0.0,1,3,90,1,2026-08-18T09:50:59.858552+00:00,2026-08-18T09:51:31.644895+00:00
28,2,Arrizabalaga,1,GKP,41,0.1732,0.8262,0.04,0.0384,0.0403,0.0,1,0,0,0,2026-08-18T09:50:59.858552+00:00,2026-08-18T09:51:31.644895+00:00
28,3,Hein,1,GKP,40,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:59.858552+00:00,2026-08-18T09:51:31.644895+00:00
28,4,Setford,1,GKP,39,0.1864,0.8342,0.04,0.0384,0.0403,0.0,1,0,0,0,2026-08-18T09:50:59.858552+00:00,2026-08-18T09:51:31.644895+00:00
28,5,Gabriel,1,DEF,71,3.442,3.2989,0.68,0.0576,0.637,0.0448,1,9,90,1,2026-08-18T09:50:59.858552+00:00,2026-08-18T09:51:31.644895+00:00
28,6,Saliba,1,DEF,61,2.5472,2.5802,0.68,0.0576,0.637,0.0144,1,10,90,1,2026-08-18T09:50:59.858552+00:00,2026-08-18T09:51:31.644895+00:00
28,7,Calafiori,1,DEF,56,2.9844,3.3481,0.68,0.0896,0.6396,0.0468,1,0,0,0,2026-08-18T09:50:59.858552+00:00,2026-08-18T09:51:31.644895+00:00
28,8,J.Timber,1,DEF,64,1.9316,3.0048,0.41,0.1062,0.3898,0.0328,1,8,90,1,2026-08-18T09:50:59.858552+00:00,2026-08-18T09:51:31.644895+00:00
28,9,Kiwior,1,DEF,54,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:59.858552+00:00,2026-08-18T09:51:31.644895+00:00
28,10,Lewis-Skelly,1,DEF,51,0.9708,1.7788,0.28,0.1584,0.2731,0.0028,1,0,0,0,2026-08-18T09:50:59.858552+00:00,2026-08-18T09:51:31.644895+00:00
