season,gw,evaluation_status,player_id,web_name,position,now_cost,in_b0_xi,in_v1_xi,in_b0_squad,in_v1_squad,is_v1_captain,is_b0_captain,actual_points,v1_mu,b0_mu,v1_horizon_u,v1_p_start,horizon_flag,minutes_flag,fixture_flag,price_value_flag,captain_flag,projection_rank_flag
2025-26,9,clean,575,Van de Ven,DEF,47,1,0,1,0,0,0,23.0,1.4864,8.3,7.6487,0.48,0,0,0,0,0,1
2025-26,9,clean,581,Maddison,MID,69,0,1,0,1,0,0,0.0,3.2984,0.0,16.4199,0.68,1,0,0,0,0,0
2025-26,9,clean,585,Bentancur,MID,53,1,0,1,0,0,0,8.0,1.378,8.0,6.4422,0.28,0,0,0,0,0,1
2025-26,9,clean,670,Roefs,GKP,46,0,1,0,1,0,0,4.0,3.4392,4.3,17.0877,0.88,1,0,0,1,0,0
2025-26,9,clean,694,Mukiele,DEF,41,1,0,1,0,0,0,2.0,1.306,7.3,6.3707,0.22,0,0,0,0,0,1
2025-26,10,clean,10,Lewis-Skelly,DEF,52,1,0,1,0,0,0,1.0,0.652,0.0,3.2042,0.18,0,0,0,0,0,1
2025-26,10,clean,13,Clarke,DEF,39,1,0,1,0,0,0,0.0,0.4344,0.0,2.2287,0.1,0,0,0,0,0,0
2025-26,10,clean,15,Nichols,DEF,39,1,0,1,0,0,0,0.0,0.4464,0.0,2.1859,0.1,0,0,0,0,0,0
2025-26,10,clean,72,Senesi,DEF,50,0,1,0,1,0,0,3.0,2.4364,0.0,11.9302,0.48,1,1,0,1,0,0
2025-26,10,clean,107,Lewis-Potter,DEF,49,1,0,1,0,0,0,1.0,0.8816,0.0,4.4709,0.28,0,0,0,0,0,1
2025-26,10,clean,119,Mbeumo,MID,83,1,0,1,0,0,0,2.0,2.4996,0.0,12.0286,0.48,0,0,0,0,0,0
2025-26,10,clean,120,Schade,MID,70,1,0,1,0,0,0,1.0,1.7016,0.0,8.6079,0.48,0,0,0,0,0,0
2025-26,10,clean,121,Damsgaard,MID,58,1,0,1,0,0,0,2.0,1.2072,0.0,5.962,0.28,0,0,0,0,0,1
2025-26,10,clean,135,Wissa,FWD,74,0,1,1,1,1,0,0.0,4.5328,0.0,21.891,0.9,1,0,0,0,1,0
2025-26,10,clean,143,Boscagli,DEF,43,1,0,1,0,0,0,0.0,0.5196,0.0,2.3524,0.1,0,0,0,0,0,0
2025-26,10,clean,158,Georginio,MID,57,1,0,1,0,0,0,3.0,1.08,0.0,5.1681,0.28,0,0,0,0,0,1
2025-26,10,clean,178,Welbeck,FWD,64,1,0,1,0,0,0,6.0,1.4228,0.0,6.6041,0.28,0,0,0,0,0,1
2025-26,10,clean,182,Trafford,GKP,47,1,0,1,0,0,1,0.0,0.3796,0.0,1.7558,0.08,0,0,0,0,1,0
2025-26,10,clean,227,Colwill,DEF,48,0,1,0,1,0,0,0.0,2.5264,0.0,12.5728,0.9,1,0,0,1,0,0
2025-26,10,clean,235,Palmer,MID,103,0,1,0,1,0,0,0.0,3.4184,0.0,17.022,0.72,1,0,0,0,0,0
2025-26,10,clean,241,Caicedo,MID,59,0,1,0,1,0,0,10.0,2.4064,0.0,11.4445,0.48,1,1,0,0,0,0
2025-26,10,clean,373,Virgil,DEF,60,0,1,0,1,0,0,5.0,2.5848,0.0,11.6203,0.48,1,1,0,0,0,0
2025-26,10,clean,413,Marmoush,MID,83,0,1,0,1,0,0,1.0,3.0008,0.0,13.8818,0.72,1,0,0,0,0,0
2025-26,10,clean,430,Haaland,FWD,148,0,1,0,1,0,0,13.0,3.508,0.0,16.0952,0.48,1,1,0,0,0,0
2025-26,10,clean,449,B.Fernandes,MID,89,0,1,0,1,0,0,5.0,2.8424,0.0,13.7386,0.48,1,1,0,0,0,0
2025-26,10,clean,581,Maddison,MID,69,0,1,0,1,0,0,0.0,3.674,0.0,16.5032,0.68,1,0,0,0,0,0
2025-26,10,clean,670,Roefs,GKP,47,0,1,0,1,0,0,2.0,3.9312,0.0,17.3372,0.88,1,0,0,1,0,0
2025-26,11,clean,5,Gabriel,DEF,66,0,1,0,1,0,0,1.0,2.4524,0.0,12.1501,0.48,1,1,0,0,0,0
2025-26,11,clean,10,Lewis-Skelly,DEF,52,1,0,1,0,0,0,0.0,0.6744,0.0,3.2971,0.18,0,0,0,0,0,0
2025-26,11,clean,13,Clarke,DEF,39,1,0,1,0,0,0,0.0,0.4528,0.0,2.3364,0.1,0,0,0,0,0,0
2025-26,11,clean,15,Nichols,DEF,39,1,0,1,0,0,0,0.0,0.4852,0.0,2.3686,0.1,0,0,0,0,0,0
2025-26,11,clean,72,Senesi,DEF,50,0,1,0,1,0,0,2.0,2.3616,0.0,11.8659,0.48,1,1,0,1,0,0
2025-26,11,clean,107,Lewis-Potter,DEF,49,1,0,1,0,0,0,0.0,1.0248,0.0,4.4197,0.28,0,0,0,0,0,0
2025-26,11,clean,119,Mbeumo,MID,84,1,0,1,0,0,0,7.0,2.4048,0.0,12.1956,0.48,0,0,0,0,0,1
2025-26,11,clean,120,Schade,MID,70,1,0,1,0,0,0,8.0,1.7532,0.0,8.504,0.48,0,0,0,0,0,1
2025-26,11,clean,121,Damsgaard,MID,58,1,0,1,0,0,0,2.0,1.994,0.0,9.2529,0.48,0,0,0,0,0,1
2025-26,11,clean,135,Wissa,FWD,73,0,1,1,1,1,0,0.0,4.3884,0.0,21.8288,0.9,1,0,0,0,1,0
2025-26,11,clean,143,Boscagli,DEF,43,1,0,1,0,0,0,0.0,0.52,0.0,2.4631,0.1,0,0,0,0,0,0
2025-26,11,clean,158,Georginio,MID,57,1,0,1,0,0,0,2.0,0.9864,0.0,4.9937,0.28,0,0,0,0,0,1
2025-26,11,clean,178,Welbeck,FWD,65,1,0,1,0,0,0,2.0,1.3708,0.0,6.5806,0.28,0,0,0,0,0,1
2025-26,11,clean,182,Trafford,GKP,47,1,0,1,0,0,1,0.0,0.3768,0.0,1.6458,0.08,0,0,0,0,1,0
2025-26,11,clean,227,Colwill,DEF,48,0,1,0,1,0,0,0.0,3.0916,0.0,13.204,0.9,1,0,0,1,0,0
2025-26,11,clean,235,Palmer,MID,103,0,1,0,1,0,0,0.0,4.0008,0.0,17.5762,0.72,1,0,0,0,0,0
2025-26,11,clean,241,Caicedo,MID,60,0,1,0,1,0,0,2.0,2.5968,0.0,11.9499,0.48,1,1,0,0,0,0
2025-26,11,clean,413,Marmoush,MID,83,0,1,0,1,0,0,1.0,3.2892,0.0,14.071,0.72,1,0,0,0,0,0
2025-26,11,clean,430,Haaland,FWD,148,0,1,0,1,0,0,4.0,3.676,0.0,16.2494,0.48,1,1,0,0,0,0
2025-26,11,clean,449,B.Fernandes,MID,89,0,1,0,1,0,0,5.0,2.8268,0.0,13.6204,0.48,1,1,0,0,0,0
2025-26,11,clean,581,Maddison,MID,69,0,1,0,1,0,0,0.0,3.6756,0.0,16.2196,0.68,1,0,0,0,0,0
2025-26,11,clean,670,Roefs,GKP,47,0,1,0,1,0,0,2.0,3.8084,0.0,17.0466,0.9,1,0,0,1,0,0
2025-26,12,clean,5,Gabriel,DEF,65,0,1,0,1,0,0,0.0,2.588,0.0,11.8252,0.48,1,1,0,0,0,0
2025-26,12,clean,10,Lewis-Skelly,DEF,51,1,0,1,0,0,0,1.0,0.7584,0.0,3.3359,0.18,0,0,0,0,0,1
2025-26,12,clean,13,Clarke,DEF,38,1,0,1,0,0,0,0.0,0.5904,0.0,2.4084,0.1,0,0,0,0,0,0
2025-26,12,clean,15,Nichols,DEF,39,1,0,1,0,0,0,0.0,0.5236,0.0,2.2486,0.1,0,0,0,0,0,0
2025-26,12,clean,72,Senesi,DEF,50,0,1,0,1,0,0,3.0,2.6256,0.0,11.7172,0.48,1,1,0,1,0,0
2025-26,12,clean,107,Lewis-Potter,DEF,49,1,0,1,0,0,0,0.0,0.9068,0.0,4.4929,0.28,0,0,0,0,0,0
2025-26,12,clean,119,Mbeumo,MID,86,1,0,1,0,0,0,1.0,2.7084,0.0,12.2678,0.48,0,0,0,0,0,0
2025-26,12,clean,120,Schade,MID,70,1,0,1,0,0,0,2.0,1.7892,0.0,8.676,0.48,0,0,0,0,0,1
2025-26,12,clean,121,Damsgaard,MID,58,1,0,1,0,0,0,2.0,1.8576,0.0,9.0346,0.48,0,0,0,0,0,1
2025-26,12,clean,135,Wissa,FWD,73,0,1,1,1,1,0,0.0,4.9844,0.0,22.3447,0.9,1,0,0,0,1,0
2025-26,12,clean,143,Boscagli,DEF,43,1,0,1,0,0,0,0.0,0.5456,0.0,2.3425,0.1,0,0,0,0,0,0
2025-26,12,clean,158,Georginio,MID,57,1,0,1,0,0,0,2.0,1.5832,0.0,7.3868,0.48,0,0,0,0,0,1
2025-26,12,clean,178,Welbeck,FWD,65,1,0,1,0,0,0,8.0,2.1952,0.0,9.9541,0.48,0,0,0,0,0,1
2025-26,12,clean,182,Trafford,GKP,46,1,0,1,0,0,1,0.0,0.3268,0.0,1.6373,0.08,0,0,0,0,1,0
2025-26,12,clean,227,Colwill,DEF,48,0,1,0,1,0,0,0.0,2.4776,0.0,12.6232,0.9,1,0,0,1,0,0
2025-26,12,clean,235,Palmer,MID,103,0,1,0,1,0,0,0.0,3.494,0.0,17.1306,0.72,1,0,0,0,0,0
2025-26,12,clean,413,Marmoush,MID,83,0,1,0,1,0,0,1.0,2.78,0.0,13.6622,0.72,1,0,0,0,0,0
2025-26,12,clean,430,Haaland,FWD,149,0,1,0,1,0,0,2.0,3.3064,0.0,15.9538,0.48,1,1,0,0,0,0
2025-26,12,clean,437,Martinez,DEF,48,0,1,0,1,0,0,0.0,2.5292,0.0,10.5599,0.68,1,0,0,1,0,0
2025-26,12,clean,449,B.Fernandes,MID,89,0,1,0,1,0,0,2.0,3.0284,0.0,13.6701,0.48,1,1,0,0,0,0
2025-26,12,clean,470,Dúbravka,GKP,40,0,1,0,1,0,0,2.0,3.6672,0.0,16.5486,0.9,1,0,0,1,0,0
2025-26,12,clean,581,Maddison,MID,68,0,1,0,1,0,0,0.0,3.2716,0.0,16.1038,0.68,1,0,0,0,0,0
2025-26,13,clean,5,Gabriel,DEF,64,0,1,0,1,0,0,0.0,2.3872,0.0,11.8134,0.48,1,1,0,0,0,0
2025-26,13,clean,10,Lewis-Skelly,DEF,51,1,0,1,0,0,0,0.0,0.7308,0.0,3.3559,0.18,0,0,0,0,0,0
2025-26,13,clean,13,Clarke,DEF,38,1,0,1,0,0,0,0.0,0.4952,0.0,2.3812,0.1,0,0,0,0,0,0
2025-26,13,clean,15,Nichols,DEF,38,1,0,1,0,0,0,0.0,0.4632,0.0,2.3785,0.1,0,0,0,0,0,0
2025-26,13,clean,72,Senesi,DEF,50,0,1,0,1,0,0,2.0,2.2508,0.0,11.2092,0.48,1,1,0,1,0,0
2025-26,13,clean,107,Lewis-Potter,DEF,48,1,0,1,0,0,0,1.0,1.0544,0.0,4.5177,0.28,0,0,0,0,0,0
2025-26,13,clean,119,Mbeumo,MID,86,1,0,1,0,0,0,1.0,2.3316,0.0,11.6527,0.48,0,0,0,0,0,0
2025-26,13,clean,120,Schade,MID,70,1,0,1,0,0,0,3.0,2.002,0.0,8.9636,0.48,0,0,0,0,0,1
2025-26,13,clean,121,Damsgaard,MID,58,1,0,1,0,0,0,4.0,1.9432,0.0,8.8939,0.48,0,0,0,0,0,1
2025-26,13,clean,135,Wissa,FWD,73,0,1,1,1,1,0,0.0,4.5512,0.0,22.144,0.9,1,0,0,0,1,0
2025-26,13,clean,143,Boscagli,DEF,42,1,0,1,0,0,0,0.0,0.6068,0.0,2.9206,0.1,0,0,0,0,0,0
2025-26,13,clean,158,Georginio,MID,57,1,0,1,0,0,0,4.0,1.5588,0.0,7.375,0.48,0,0,0,0,0,1
2025-26,13,clean,178,Welbeck,FWD,66,1,0,1,0,0,0,2.0,2.188,0.0,10.5242,0.48,0,0,0,0,0,0
2025-26,13,clean,182,Trafford,GKP,46,1,0,1,0,0,1,0.0,0.4104,0.0,1.7179,0.08,0,0,0,0,1,0
2025-26,13,clean,227,Colwill,DEF,48,0,1,0,1,0,0,0.0,3.0456,0.0,12.9984,0.9,1,0,0,1,0,0
2025-26,13,clean,235,Palmer,MID,103,0,1,0,1,0,0,0.0,4.032,0.0,17.4542,0.72,1,0,0,0,0,0
2025-26,13,clean,241,Caicedo,MID,60,0,1,0,1,0,0,-2.0,2.4788,0.0,11.3168,0.48,1,1,0,0,0,1
2025-26,13,clean,413,Marmoush,MID,83,0,1,0,1,0,0,1.0,3.1884,0.0,13.9572,0.72,1,0,0,0,0,0
2025-26,13,clean,430,Haaland,FWD,149,0,1,0,1,0,0,2.0,3.6888,0.0,16.5816,0.48,1,1,0,0,0,0
2025-26,13,clean,449,B.Fernandes,MID,89,0,1,0,1,0,0,11.0,2.666,0.0,13.1905,0.48,1,1,0,0,0,0
2025-26,13,clean,581,Maddison,MID,68,0,1,0,1,0,0,0.0,3.594,0.0,16.1123,0.68,1,0,0,0,0,0
2025-26,13,clean,670,Roefs,GKP,47,0,1,0,1,0,0,1.0,3.8452,0.0,16.7198,0.9,1,0,0,1,0,0
2025-26,14,clean,5,Gabriel,DEF,63,0,1,0,1,0,0,0.0,2.6188,0.0,11.7872,0.48,1,1,0,0,0,0
2025-26,14,clean,10,Lewis-Skelly,DEF,51,1,0,1,0,0,0,0.0,0.7792,0.0,3.3122,0.18,0,0,0,0,0,0
2025-26,14,clean,13,Clarke,DEF,38,1,0,1,0,0,0,0.0,0.5204,0.0,2.3085,0.1,0,0,0,0,0,0
2025-26,14,clean,15,Nichols,DEF,38,1,0,1,0,0,0,0.0,0.5508,0.0,2.4136,0.1,0,0,0,0,0,0
2025-26,14,clean,72,Senesi,DEF,50,0,1,0,1,0,0,0.0,2.5216,0.0,11.4166,0.48,1,1,0,1,0,0
2025-26,14,clean,107,Lewis-Potter,DEF,48,1,0,1,0,0,0,1.0,0.8472,0.0,4.4942,0.28,0,0,0,0,0,1
2025-26,14,clean,119,Mbeumo,MID,86,1,0,1,0,0,0,2.0,2.6844,0.0,11.8887,0.48,0,0,0,0,0,0
2025-26,14,clean,120,Schade,MID,70,1,0,1,0,0,0,1.0,1.7848,0.0,8.8147,0.48,0,0,0,0,0,0
2025-26,14,clean,121,Damsgaard,MID,58,1,0,1,0,0,0,1.0,1.8416,0.0,8.961,0.48,0,0,0,0,0,0
2025-26,14,clean,135,Wissa,FWD,73,0,1,1,1,1,0,0.0,4.918,0.0,22.4344,0.9,1,0,0,0,1,0
2025-26,14,clean,143,Boscagli,DEF,42,1,0,1,0,0,0,0.0,0.6388,0.0,3.041,0.1,0,0,0,0,0,0
2025-26,14,clean,158,Georginio,MID,57,1,0,1,0,0,0,0.0,1.6704,0.0,7.5111,0.48,0,0,0,0,0,0
2025-26,14,clean,178,Welbeck,FWD,66,1,0,1,0,0,0,1.0,2.3036,0.0,10.3794,0.48,0,0,0,0,0,0
2025-26,14,clean,182,Trafford,GKP,46,1,0,1,0,0,1,0.0,0.3904,0.0,1.6151,0.08,0,0,0,0,1,0
2025-26,14,clean,227,Colwill,DEF,48,0,1,0,1,0,0,0.0,2.5288,0.0,12.9778,0.9,1,0,0,1,0,0
2025-26,14,clean,235,Palmer,MID,103,0,1,0,1,0,0,1.0,3.2908,0.0,17.119,0.72,1,0,0,0,0,0
2025-26,14,clean,413,Marmoush,MID,83,0,1,0,1,0,0,0.0,2.7844,0.0,13.8379,0.72,1,0,0,0,0,0
2025-26,14,clean,430,Haaland,FWD,149,0,1,0,1,0,0,14.0,3.2068,0.0,15.7617,0.48,1,1,0,0,0,0
2025-26,14,clean,449,B.Fernandes,MID,89,0,1,0,1,0,0,4.0,3.0808,0.0,14.1093,0.48,1,1,0,0,0,0
2025-26,14,clean,470,Dúbravka,GKP,40,0,1,0,1,0,0,2.0,3.6956,0.0,16.4422,0.9,1,0,0,1,0,0
2025-26,14,clean,531,Ballard,DEF,46,0,1,0,1,0,0,4.0,2.3828,0.0,11.6691,0.48,1,1,0,1,0,0
2025-26,14,clean,581,Maddison,MID,68,0,1,0,1,0,0,0.0,3.3152,0.0,16.0617,0.68,1,0,0,0,0,0
2025-26,15,clean,10,Lewis-Skelly,DEF,51,1,0,1,0,0,0,1.0,0.6604,0.0,3.2516,0.18,0,0,0,0,0,1
2025-26,15,clean,13,Clarke,DEF,38,1,0,1,0,0,0,0.0,0.4796,0.0,2.4254,0.1,0,0,0,0,0,0
2025-26,15,clean,15,Nichols,DEF,38,1,0,1,0,0,0,0.0,0.4516,0.0,2.2898,0.1,0,0,0,0,0,0
2025-26,15,clean,72,Senesi,DEF,50,0,1,0,1,0,0,8.0,2.4652,0.0,11.3206,0.48,1,1,0,1,0,0
2025-26,15,clean,107,Lewis-Potter,DEF,48,1,0,1,0,0,0,1.0,0.8976,0.0,4.5059,0.28,0,0,0,0,0,1
2025-26,15,clean,119,Mbeumo,MID,85,1,0,1,0,0,0,8.0,2.2148,0.0,11.2118,0.48,0,0,0,0,0,1
2025-26,15,clean,120,Schade,MID,70,1,0,1,0,0,0,1.0,1.7124,0.0,8.7557,0.48,0,0,0,0,0,0
2025-26,15,clean,121,Damsgaard,MID,58,1,0,1,0,0,0,2.0,1.848,0.0,9.0955,0.48,0,0,0,0,0,1
2025-26,15,clean,135,Wissa,FWD,73,0,1,1,1,1,0,1.0,4.9376,0.0,22.0515,0.9,1,0,0,0,1,0
2025-26,15,clean,136,Thiago,FWD,68,0,1,0,1,0,0,2.0,2.4748,0.0,12.0795,0.48,1,1,0,0,0,0
2025-26,15,clean,143,Boscagli,DEF,42,1,0,1,0,0,0,1.0,0.6912,0.0,3.1454,0.1,0,0,0,0,0,1
2025-26,15,clean,158,Georginio,MID,57,1,0,1,0,0,0,8.0,1.6588,0.0,7.5176,0.48,0,0,0,0,0,1
2025-26,15,clean,178,Welbeck,FWD,66,1,0,1,0,0,0,2.0,2.3416,0.0,10.4511,0.48,0,0,0,0,0,0
2025-26,15,clean,182,Trafford,GKP,46,1,0,1,0,0,1,0.0,0.408,0.0,1.7318,0.08,0,0,0,0,1,0
2025-26,15,clean,227,Colwill,DEF,48,0,1,0,1,0,0,0.0,2.57,0.0,13.2553,0.9,1,0,0,1,0,0
2025-26,15,clean,235,Palmer,MID,103,0,1,0,1,0,0,1.0,3.414,0.0,17.2234,0.72,1,0,0,0,0,0
2025-26,15,clean,413,Marmoush,MID,83,0,1,0,1,0,0,1.0,3.0276,0.0,13.9192,0.72,1,0,0,0,0,0
2025-26,15,clean,430,Haaland,FWD,150,0,1,0,1,0,0,2.0,3.5568,0.0,16.2325,0.48,1,1,0,0,0,0
2025-26,15,clean,449,B.Fernandes,MID,90,0,1,0,1,0,0,18.0,2.9836,0.0,14.2346,0.48,1,1,0,0,0,0
2025-26,15,clean,531,Ballard,DEF,46,0,1,0,1,0,0,1.0,2.3552,0.0,11.7888,0.48,1,1,0,1,0,0
2025-26,15,clean,581,Maddison,MID,68,0,1,0,1,0,0,0.0,3.7948,0.0,16.1586,0.68,1,0,0,0,0,0
2025-26,15,clean,670,Roefs,GKP,47,0,1,0,1,0,0,1.0,3.2228,0.0,16.3641,0.9,1,0,0,1,0,0
2025-26,16,clean,5,Gabriel,DEF,62,0,1,0,1,0,0,0.0,2.6236,0.0,11.9599,0.48,1,1,0,0,0,0
2025-26,16,clean,10,Lewis-Skelly,DEF,51,1,0,1,0,0,0,1.0,0.7468,0.0,3.3824,0.18,0,0,0,0,0,1
2025-26,16,clean,13,Clarke,DEF,38,1,0,1,0,0,0,0.0,0.538,0.0,2.2936,0.1,0,0,0,0,0,0
2025-26,16,clean,15,Nichols,DEF,38,1,0,1,0,0,0,0.0,0.5036,0.0,2.336,0.1,0,0,0,0,0,0
2025-26,16,clean,21,Rice,MID,71,0,1,0,1,0,0,2.0,2.7116,0.0,11.9491,0.48,1,1,0,0,0,0
2025-26,16,clean,107,Lewis-Potter,DEF,48,1,0,1,0,0,0,6.0,1.0192,0.0,4.6455,0.28,0,0,0,0,0,1
2025-26,16,clean,119,Mbeumo,MID,83,1,0,1,0,0,0,2.0,2.652,0.0,12.0519,0.48,0,0,0,0,0,0
2025-26,16,clean,120,Schade,MID,70,1,0,1,0,0,0,0.0,1.9112,0.0,8.5425,0.48,0,0,0,0,0,0
2025-26,16,clean,121,Damsgaard,MID,58,1,0,1,0,0,0,1.0,2.0676,0.0,9.1196,0.48,0,0,0,0,0,0
2025-26,16,clean,136,Thiago,FWD,71,0,1,0,1,0,0,2.0,2.7716,0.0,12.3793,0.48,1,1,0,0,0,0
2025-26,16,clean,143,Boscagli,DEF,42,1,0,1,0,0,0,0.0,0.6148,0.0,2.9994,0.1,0,0,0,0,0,0
2025-26,16,clean,158,Georginio,MID,56,1,0,1,0,0,0,2.0,1.6504,0.0,7.9425,0.48,0,0,0,0,0,1
2025-26,16,clean,178,Welbeck,FWD,65,1,0,1,0,0,0,1.0,2.1284,0.0,10.1787,0.48,0,0,0,0,0,0
2025-26,16,clean,182,Trafford,GKP,46,1,0,1,0,0,1,0.0,0.3492,0.0,1.5937,0.08,0,0,0,0,1,0
2025-26,16,clean,227,Colwill,DEF,48,0,1,0,1,0,0,0.0,3.0464,0.0,13.1813,0.9,1,0,0,1,0,0
2025-26,16,clean,283,Mateta,FWD,79,0,1,0,1,0,0,2.0,2.7016,0.0,12.0361,0.48,1,1,0,0,0,0
2025-26,16,clean,413,Marmoush,MID,83,0,1,0,1,0,0,1.0,2.6368,0.0,13.5246,0.72,1,0,0,0,0,0
2025-26,16,clean,430,Haaland,FWD,150,0,1,0,1,0,0,13.0,3.2288,0.0,16.0628,0.48,1,1,0,0,0,0
2025-26,16,clean,449,B.Fernandes,MID,92,0,1,0,1,0,0,13.0,3.4752,0.0,15.6215,0.48,1,1,0,0,0,0
2025-26,16,clean,531,Ballard,DEF,46,0,1,0,1,0,0,8.0,2.7096,0.0,11.5262,0.48,1,1,0,1,0,0
2025-26,16,clean,581,Maddison,MID,68,0,1,0,1,0,0,0.0,3.2728,0.0,15.8445,0.68,1,0,0,0,0,0
2025-26,16,clean,600,Areola,GKP,43,0,1,0,1,1,0,1.0,3.6888,0.0,16.5332,0.9,1,0,0,1,1,0
2025-26,17,clean,10,Lewis-Skelly,DEF,51,1,0,1,0,0,0,0.0,0.6696,0.0,3.2645,0.18,0,0,0,0,0,0
2025-26,17,clean,13,Clarke,DEF,38,1,0,1,0,0,0,0.0,0.466,0.0,2.3163,0.1,0,0,0,0,0,0
2025-26,17,clean,15,Nichols,DEF,38,1,0,1,0,0,0,0.0,0.4836,0.0,2.3882,0.1,0,0,0,0,0,0
2025-26,17,clean,107,Lewis-Potter,DEF,48,1,0,1,0,0,0,21.0,0.8456,0.0,4.5273,0.28,0,0,0,0,0,1
2025-26,17,clean,119,Mbeumo,MID,82,1,1,1,1,0,0,0.0,3.2028,0.0,16.1482,0.68,0,0,0,0,0,0
2025-26,17,clean,120,Schade,MID,70,1,0,1,0,0,0,3.0,1.7204,0.0,8.6256,0.48,0,0,0,0,0,1
2025-26,17,clean,121,Damsgaard,MID,58,1,0,1,0,0,0,4.0,1.8596,0.0,9.1373,0.48,0,0,0,0,0,1
2025-26,17,clean,143,Boscagli,DEF,42,1,0,1,0,0,0,8.0,0.724,0.0,3.069,0.1,0,0,0,0,0,1
2025-26,17,clean,151,Van Hecke,DEF,46,0,1,0,1,0,0,0.0,2.8272,0.0,12.5914,0.68,1,0,0,1,0,0
2025-26,17,clean,158,Georginio,MID,56,1,0,1,0,0,0,3.0,1.884,0.0,8.2506,0.48,0,0,0,0,0,1
2025-26,17,clean,178,Welbeck,FWD,65,1,0,1,0,0,0,0.0,2.32,0.0,10.1864,0.48,0,0,0,0,0,0
2025-26,17,clean,182,Trafford,GKP,46,1,0,1,0,0,1,0.0,0.3564,0.0,1.5847,0.08,0,0,0,0,1,0
2025-26,17,clean,257,Lacroix,DEF,52,0,1,0,1,0,0,1.0,2.7512,0.0,13.6152,0.68,1,0,0,1,0,0
2025-26,17,clean,283,Mateta,FWD,78,0,1,0,1,0,0,2.0,3.144,0.0,15.8584,0.68,1,0,0,0,0,0
2025-26,17,clean,291,Tarkowski,DEF,55,0,1,0,1,0,0,3.0,3.1168,0.0,13.7772,0.68,1,0,0,0,0,0
2025-26,17,clean,299,Ndiaye,MID,63,0,1,0,1,0,0,0.0,3.1864,0.0,14.1096,0.68,1,0,0,0,0,0
2025-26,17,clean,430,Haaland,FWD,150,0,1,0,1,1,0,16.0,4.9556,0.0,21.9469,0.68,1,0,0,0,1,0
2025-26,17,clean,449,B.Fernandes,MID,93,0,1,0,1,0,0,1.0,4.1492,0.0,20.5928,0.68,1,0,0,0,0,0
2025-26,17,clean,517,Anderson,MID,54,0,1,0,1,0,0,4.0,2.8692,0.0,14.1693,0.68,1,0,0,1,0,0
2025-26,17,clean,581,Maddison,MID,68,0,1,0,1,0,0,0.0,3.7196,0.0,16.2841,0.68,1,0,0,0,0,0
2025-26,17,clean,670,Roefs,GKP,48,0,1,0,1,0,0,7.0,3.3588,0.0,16.6269,0.9,1,0,0,1,0,0
2025-26,18,clean,10,Lewis-Skelly,DEF,51,1,0,1,0,0,0,1.0,0.7624,0.0,3.3175,0.18,0,0,0,0,0,1
2025-26,18,clean,13,Clarke,DEF,38,1,0,1,0,0,0,0.0,0.5064,0.0,2.4016,0.1,0,0,0,0,0,0
2025-26,18,clean,15,Nichols,DEF,38,1,0,1,0,0,0,0.0,0.528,0.0,2.3982,0.1,0,0,0,0,0,0
2025-26,18,clean,21,Rice,MID,72,0,1,0,1,0,0,5.0,3.5244,0.0,16.5594,0.68,1,0,0,0,0,0
2025-26,18,clean,72,Senesi,DEF,49,0,1,0,1,0,0,2.0,3.3476,0.0,16.3097,0.68,1,0,0,1,0,0
2025-26,18,clean,106,Collins,DEF,49,0,1,0,1,0,0,4.0,3.0944,0.0,14.2296,0.68,1,0,0,1,0,0
2025-26,18,clean,107,Lewis-Potter,DEF,48,1,0,1,0,0,0,2.0,1.2344,0.0,5.5583,0.28,0,0,0,0,0,1
2025-26,18,clean,119,Mbeumo,MID,81,1,1,1,1,0,0,0.0,3.6964,0.0,16.2204,0.68,0,0,0,0,0,0
2025-26,18,clean,120,Schade,MID,70,1,0,1,0,0,0,20.0,1.986,0.0,9.0076,0.48,0,0,0,0,0,1
2025-26,18,clean,121,Damsgaard,MID,58,1,0,1,0,0,0,4.0,2.018,0.0,9.3854,0.48,0,0,0,0,0,1
2025-26,18,clean,136,Thiago,FWD,71,0,1,0,1,0,0,5.0,3.396,0.0,15.6533,0.68,1,0,0,0,0,0
2025-26,18,clean,143,Boscagli,DEF,42,1,0,1,0,0,0,0.0,0.5756,0.0,2.6539,0.1,0,0,0,0,0,0
2025-26,18,clean,158,Georginio,MID,56,1,0,1,0,0,0,0.0,1.64,0.0,7.9526,0.48,0,0,0,0,0,0
2025-26,18,clean,178,Welbeck,FWD,64,1,0,1,0,0,0,1.0,2.0196,0.0,10.0434,0.48,0,0,0,0,0,0
2025-26,18,clean,182,Trafford,GKP,46,1,0,1,0,0,1,0.0,0.3672,0.0,1.7355,0.08,0,0,0,0,1,0
2025-26,18,clean,227,Colwill,DEF,48,0,1,0,1,0,0,0.0,3.0664,0.0,13.2934,0.9,1,0,0,1,0,0
2025-26,18,clean,283,Mateta,FWD,77,0,1,0,1,0,0,2.0,3.4372,0.0,15.7833,0.68,1,0,0,0,0,0
2025-26,18,clean,430,Haaland,FWD,151,0,1,0,1,0,0,2.0,4.3876,0.0,22.1412,0.68,1,0,0,0,0,0
2025-26,18,clean,449,B.Fernandes,MID,92,0,1,0,1,1,0,0.0,4.5912,0.0,20.806,0.68,1,0,0,0,1,0
