gw,player_id,web_name,team_id,position,now_cost,mu,sigma,p_start,p_sub,p_60,p_10_plus,n_fixtures,actual_points,actual_minutes,did_start,captured_at,scored_at
37,1,Raya,1,GKP,61,3.1168,2.214,0.9,0.008,0.8376,0.0008,1,6,90,1,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,2,Arrizabalaga,1,GKP,40,0.2084,0.9379,0.04,0.0384,0.0403,0.0,1,0,0,0,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,3,Hein,1,GKP,40,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,4,Setford,1,GKP,39,0.1924,0.9014,0.04,0.0384,0.0403,0.0004,1,0,0,0,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,5,Gabriel,1,DEF,73,4.4116,3.5992,0.82,0.0324,0.7652,0.086,1,6,90,1,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,6,Saliba,1,DEF,62,3.1652,2.6395,0.82,0.0324,0.7652,0.0148,1,8,90,1,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,7,Calafiori,1,DEF,56,2.9476,3.3084,0.68,0.0576,0.637,0.0452,1,8,71,1,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,8,J.Timber,1,DEF,60,1.9208,3.038,0.41,0.1062,0.3898,0.0292,1,0,0,0,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,9,Kiwior,1,DEF,54,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,10,Lewis-Skelly,1,DEF,50,0.9064,1.683,0.28,0.1584,0.2731,0.002,1,1,17,0,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,11,White,1,DEF,51,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,13,Clarke,1,DEF,37,0.57,1.3228,0.1,0.198,0.1088,0.0004,1,0,0,0,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,14,Kacurri,1,DEF,39,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,15,Nichols,1,DEF,37,0.5088,1.2123,0.1,0.198,0.1088,0.0004,1,0,0,0,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,16,Saka,1,MID,100,4.6412,3.7702,0.82,0.0324,0.7652,0.1084,1,10,90,1,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,17,Ødegaard,1,MID,78,2.2204,2.5489,0.48,0.1456,0.458,0.0144,1,3,90,1,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,18,Madueke,1,MID,68,2.1816,2.5912,0.48,0.1456,0.458,0.0168,1,0,0,0,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,19,Martinelli,1,MID,68,2.1876,2.8147,0.48,0.1456,0.458,0.0248,1,1,1,0,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,20,Trossard,1,MID,65,3.4508,3.2988,0.68,0.0576,0.637,0.0544,1,3,90,1,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,21,Rice,1,MID,72,4.4064,2.8412,0.9,0.018,0.8384,0.056,1,5,90,1,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,22,Merino,1,MID,53,2.3576,2.8579,0.48,0.1144,0.4556,0.0296,1,0,0,0,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,23,Fábio Vieira,1,MID,54,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,24,Nørgaard,1,MID,51,1.016,1.9084,0.18,0.1804,0.1818,0.0056,1,0,0,0,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,25,Nwaneri,1,MID,50,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,26,Zubimendi,1,MID,49,3.2436,2.1881,0.9,0.018,0.8384,0.0124,1,1,1,0,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,28,Kabia,1,MID,45,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,29,Sambi,1,MID,45,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,30,Havertz,1,FWD,73,1.282,2.0318,0.28,0.2016,0.2765,0.0116,1,8,72,1,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,31,G.Jesus,1,FWD,64,1.1308,1.8086,0.28,0.2016,0.2765,0.0064,1,0,0,0,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
37,266,Eze,1,MID,73,3.074,3.0456,0.68,0.0576,0.637,0.0396,1,3,72,1,2026-08-18T09:51:16.424147+00:00,2026-08-18T09:51:31.945116+00:00
