gw,player_id,web_name,team_id,position,now_cost,mu,sigma,p_start,p_sub,p_60,p_10_plus,n_fixtures,actual_points,actual_minutes,did_start,captured_at,scored_at
10,1,Raya,1,GKP,58,0.3044,0.9626,0.08,0.0736,0.0803,0.0,1,6,90,1,2026-08-18T09:50:27.588532+00:00,2026-08-18T09:51:31.036369+00:00
10,2,Arrizabalaga,1,GKP,42,2.96,2.1849,0.88,0.0048,0.8188,0.0008,1,0,0,0,2026-08-18T09:50:27.588532+00:00,2026-08-18T09:51:31.036369+00:00
10,3,Hein,1,GKP,40,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:27.588532+00:00,2026-08-18T09:51:31.036369+00:00
10,4,Setford,1,GKP,40,0.1704,0.7574,0.04,0.0384,0.0403,0.0,1,0,0,0,2026-08-18T09:50:27.588532+00:00,2026-08-18T09:51:31.036369+00:00
10,5,Gabriel,1,DEF,65,2.4476,2.9108,0.48,0.1456,0.458,0.0216,1,12,90,1,2026-08-18T09:50:27.588532+00:00,2026-08-18T09:51:31.036369+00:00
10,6,Saliba,1,DEF,60,1.1276,1.8976,0.28,0.2016,0.2765,0.0036,1,6,90,1,2026-08-18T09:50:27.588532+00:00,2026-08-18T09:51:31.036369+00:00
10,7,Calafiori,1,DEF,58,1.7056,2.4419,0.48,0.1456,0.458,0.0136,1,6,71,1,2026-08-18T09:50:27.588532+00:00,2026-08-18T09:51:31.036369+00:00
10,8,J.Timber,1,DEF,61,1.1664,2.1894,0.24,0.2128,0.2402,0.0116,1,6,90,1,2026-08-18T09:50:27.588532+00:00,2026-08-18T09:51:31.036369+00:00
10,9,Kiwior,1,DEF,54,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:27.588532+00:00,2026-08-18T09:51:31.036369+00:00
10,10,Lewis-Skelly,1,DEF,52,0.6896,1.4132,0.18,0.1804,0.1818,0.0008,1,1,1,0,2026-08-18T09:50:27.588532+00:00,2026-08-18T09:51:31.036369+00:00
10,11,White,1,DEF,54,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:27.588532+00:00,2026-08-18T09:51:31.036369+00:00
10,13,Clarke,1,DEF,39,0.4868,1.1214,0.1,0.198,0.1088,0.0,1,0,0,0,2026-08-18T09:50:27.588532+00:00,2026-08-18T09:51:31.036369+00:00
10,14,Kacurri,1,DEF,39,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:27.588532+00:00,2026-08-18T09:51:31.036369+00:00
10,15,Nichols,1,DEF,39,0.4764,1.1633,0.1,0.198,0.1088,0.0008,1,0,0,0,2026-08-18T09:50:27.588532+00:00,2026-08-18T09:51:31.036369+00:00
