gw,player_id,web_name,team_id,position,now_cost,mu,sigma,p_start,p_sub,p_60,p_10_plus,n_fixtures,actual_points,actual_minutes,did_start,captured_at,scored_at
6,1,Raya,1,GKP,56,0.3524,1.1182,0.08,0.0736,0.0803,0.0,1,2,90,1,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,2,Arrizabalaga,1,GKP,43,2.8464,2.1369,0.88,0.0048,0.8188,0.0004,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,3,Hein,1,GKP,40,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,4,Setford,1,GKP,40,0.1556,0.7108,0.04,0.0384,0.0403,0.0,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,5,Gabriel,1,DEF,61,1.1532,1.9559,0.28,0.2016,0.2765,0.0044,1,13,90,1,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,6,Saliba,1,DEF,60,1.2404,2.1,0.28,0.2016,0.2765,0.0064,1,1,45,1,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,7,Calafiori,1,DEF,57,1.0556,1.9168,0.28,0.2016,0.2765,0.0068,1,1,69,1,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,8,J.Timber,1,DEF,58,0.7192,1.5732,0.14,0.2408,0.1495,0.0036,1,2,90,1,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,9,Kiwior,1,DEF,54,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,10,Lewis-Skelly,1,DEF,53,0.6632,1.3618,0.18,0.1804,0.1818,0.0012,1,1,2,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,11,White,1,DEF,54,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,13,Clarke,1,DEF,40,0.4528,1.0689,0.1,0.198,0.1088,0.0,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,14,Kacurri,1,DEF,39,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,15,Nichols,1,DEF,39,0.5148,1.1973,0.1,0.198,0.1088,0.0008,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,16,Saka,1,MID,98,3.2848,3.2794,0.72,0.0784,0.6759,0.0564,1,2,69,1,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,17,Ødegaard,1,MID,79,1.2284,2.007,0.28,0.2016,0.2765,0.008,1,4,8,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,18,Madueke,1,MID,70,1.0932,1.6606,0.28,0.2016,0.2765,0.0024,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,19,Martinelli,1,MID,69,1.5296,1.9852,0.45,0.154,0.4308,0.0084,1,1,20,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,20,Trossard,1,MID,69,1.5344,1.9746,0.45,0.154,0.4308,0.0084,1,2,87,1,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,21,Rice,1,MID,65,1.0884,1.7196,0.28,0.2016,0.2765,0.004,1,9,90,1,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,22,Merino,1,MID,59,1.1092,1.7223,0.28,0.2016,0.2765,0.002,1,6,20,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,23,Fábio Vieira,1,MID,54,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,24,Nørgaard,1,MID,53,2.6908,2.0673,0.9,0.018,0.8384,0.008,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,25,Nwaneri,1,MID,53,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,26,Zubimendi,1,MID,55,1.1048,1.6668,0.28,0.2016,0.2765,0.0012,1,2,81,1,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,28,Kabia,1,MID,45,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,29,Sambi,1,MID,45,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,30,Havertz,1,FWD,73,2.4184,2.2173,0.72,0.0784,0.6759,0.0112,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,31,G.Jesus,1,FWD,64,1.2768,2.0104,0.28,0.2016,0.2765,0.0068,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,266,Eze,1,MID,75,2.474,2.3548,0.72,0.0784,0.6759,0.0164,1,2,90,1,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,662,Mosquera,1,DEF,54,0.7444,1.5349,0.18,0.1804,0.1818,0.0016,1,1,45,1,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,666,Gyökeres,1,FWD,90,1.1912,1.8636,0.28,0.2016,0.2765,0.0056,1,2,90,1,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,700,Dowman,1,MID,45,0.5184,1.0483,0.1,0.198,0.1088,0.0,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,711,Harriman-Annous,1,MID,45,0.5,1.0004,0.1,0.198,0.1088,0.0004,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,725,Hincapie,1,DEF,55,1.4408,2.0574,0.45,0.154,0.4308,0.0032,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,759,Salmon,1,DEF,40,0.4988,1.1721,0.1,0.198,0.1088,0.0004,1,,,,2026-08-18T09:50:20.695873+00:00,
6,32,Martinez,2,GKP,50,2.892,2.1642,0.88,0.0096,0.8192,0.0016,1,3,90,1,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,33,M.Bizot,2,GKP,45,0.1704,0.7772,0.04,0.0384,0.0403,0.0,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,34,Gauci,2,GKP,40,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,35,Marschall,2,GKP,40,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,36,Cash,2,DEF,46,0.9948,1.8018,0.28,0.1584,0.2731,0.0024,1,2,90,1,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,37,Digne,2,DEF,45,0.8588,1.6363,0.22,0.1716,0.2183,0.0012,1,5,90,1,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,38,Konsa,2,DEF,45,0.8856,1.7013,0.22,0.1716,0.2183,0.0016,1,2,90,1,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,39,Maatsen,2,DEF,44,0.5884,1.3552,0.1,0.198,0.1088,0.0012,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,40,Mings,2,DEF,45,1.0584,1.9776,0.22,0.1716,0.2183,0.0044,1,1,31,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,41,Pau,2,DEF,44,0.4676,1.1713,0.1,0.198,0.1088,0.0008,1,1,58,1,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,42,A.García,2,DEF,39,0.8428,1.6057,0.22,0.1716,0.2183,0.0012,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,43,Alex Moreno,2,DEF,40,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,44,Bogarde,2,DEF,40,0.5208,1.2645,0.1,0.198,0.1088,0.0016,1,2,81,1,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,45,Sousa,2,DEF,40,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,46,Yasin,2,DEF,40,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,47,Rogers,2,MID,69,1.15,1.8532,0.28,0.2016,0.2765,0.0032,1,5,90,1,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,48,Tielemans,2,MID,59,1.0708,1.6913,0.28,0.2016,0.2765,0.0036,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,49,Bailey,2,MID,55,1.8224,2.2679,0.48,0.1456,0.458,0.0116,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,50,Buendía,2,MID,53,0.7836,1.47,0.18,0.1804,0.1818,0.0012,1,12,45,1,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,51,Iling Jr,2,MID,55,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,53,Malen,2,MID,52,0,0,0.0,0.0,0.0,0,1,1,7,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,54,McGinn,2,MID,54,0.968,1.5572,0.28,0.1584,0.2731,0.0028,1,6,71,1,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,55,Barkley,2,MID,48,1.2216,2.0289,0.28,0.1584,0.2731,0.0052,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,56,Barrenechea,2,MID,50,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,57,Dobbin,2,MID,50,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,58,Kamara,2,MID,49,0,0,0.0,0.0,0.0,0,1,1,18,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,59,Onana,2,MID,49,0.9192,1.7268,0.18,0.1804,0.1818,0.0024,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,60,Broggio,2,MID,45,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
6,61,Dendoncker,2,MID,45,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:50:20.695873+00:00,2026-08-18T09:51:30.911182+00:00
