gw,player_id,web_name,team_id,position,now_cost,mu,sigma,p_start,p_sub,p_60,p_10_plus,n_fixtures,actual_points,actual_minutes,did_start,captured_at,scored_at
31,1,Fábio Vieira,1,MID,54,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:52:25.077554+00:00,2026-08-18T09:52:49.507590+00:00
31,2,G.Jesus,1,FWD,65,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:52:25.077554+00:00,2026-08-18T09:52:49.507590+00:00
31,3,Gabriel,1,DEF,63,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:52:25.077554+00:00,2026-08-18T09:52:49.507590+00:00
31,4,Havertz,1,FWD,77,2.8784,2.9138,0.68,0.0576,0.637,0.0416,1,0,0,0,2026-08-18T09:52:25.077554+00:00,2026-08-18T09:52:49.507590+00:00
31,5,Hein,1,GKP,40,0,0,0.0,0.0,0.0,0,1,0,0,0,2026-08-18T09:52:25.077554+00:00,2026-08-18T09:52:49.507590+00:00
31,6,J.Timber,1,DEF,56,0,0,0.0,0.0,0.0,0,1,1,29,0,2026-08-18T09:52:25.077554+00:00,2026-08-18T09:52:49.507590+00:00
31,7,Jorginho,1,MID,47,0.7996,1.1849,0.28,0.1584,0.2731,0.0,1,1,70,1,2026-08-18T09:52:25.077554+00:00,2026-08-18T09:52:49.507590+00:00
31,8,Kiwior,1,DEF,48,0.8612,1.5594,0.28,0.1584,0.2731,0.0012,1,2,90,1,2026-08-18T09:52:25.077554+00:00,2026-08-18T09:52:49.507590+00:00
31,9,Martinelli,1,MID,65,2.8292,2.91,0.68,0.0576,0.637,0.032,1,1,45,1,2026-08-18T09:52:25.077554+00:00,2026-08-18T09:52:49.507590+00:00
31,12,Nwaneri,1,MID,46,1.7216,1.9996,0.48,0.1144,0.4556,0.0044,1,1,45,1,2026-08-18T09:52:25.077554+00:00,2026-08-18T09:52:49.507590+00:00
31,13,Ødegaard,1,MID,82,2.7628,2.872,0.68,0.0576,0.637,0.0312,1,1,19,0,2026-08-18T09:52:25.077554+00:00,2026-08-18T09:52:49.507590+00:00
